0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3.477311,-1.2809157,0.42131627,-1.2695451,0.96194756,0.4517195,0.5671683,2.8887742,1.3327074,1.3739214,-2.879189,-1.685283,-1.756245,0.87517905,1.0014601,-1.2640802,3.6485727,-1.57519,0.4465073,-1.3780413,-0.559933,-0.5287888,-0.35479587,-1.948335,-2.7956936,1.306222,-1.5131874,0.6530798,-0.16983435,1.7401236,2.1711164,-2.1085906
3.4384189,-1.3241756,0.33288848,-1.2007008,1.094346,0.44063535,0.5325517,2.8118074,1.3605624,1.2891566,-2.7870095,-1.6002132,-1.774978,0.95039046,0.90878445,-1.2821527,3.64268,-1.5025692,0.43491074,-1.3770434,-0.64742655,-0.47949672,-0.38477817,-2.0472083,-2.8597903,1.2351454,-1.575474,0.6136395,-0.13330068,1.6874557,2.1659925,-2.0317504
3.4636915,-1.4107337,0.38702074,-1.0900421,1.0216426,0.3816599,0.5768589,2.8597877,1.3592072,1.2197894,-2.7936604,-1.6388514,-1.6815406,1.1468142,0.98509353,-1.4986782,3.6318588,-1.2512333,0.3780555,-1.4721419,-0.71906954,-0.5177101,-0.4074359,-1.9547675,-2.937161,1.1069639,-1.7447945,0.5062754,0.05568581,1.7029756,2.2908294,-2.1263425
3.413788,-1.4731776,0.36870334,-0.948644,1.0563809,0.31607985,0.5541696,2.845854,1.3013339,1.1266927,-2.672599,-1.6040558,-1.6405195,1.1566751,0.9426125,-1.5794587,3.6020565,-1.1182334,0.35863975,-1.442136,-0.90773135,-0.4040276,-0.43242905,-1.9535679,-2.924422,0.94204634,-1.937584,0.37107584,0.16145818,1.6515163,2.2965183,-1.9631728
3.383862,-1.4688548,0.32020622,-0.93394345,1.0470761,0.26816702,0.5089378,2.8130457,1.2436255,1.089593,-2.6449764,-1.5941393,-1.6243958,1.1481882,0.92284316,-1.5844979,3.5939863,-1.0994773,0.38368928,-1.4328284,-0.9590496,-0.32112738,-0.42967325,-2.021413,-2.9216006,0.89341587,-1.9889126,0.3306078,0.1544493,1.6655408,2.2233107,-1.8942548
3.3852158,-1.4837649,0.29372254,-0.9555282,0.9933566,0.25977597,0.4469138,2.8185904,1.1659898,1.1539171,-2.616966,-1.5660459,-1.5712742,1.1221038,0.94984615,-1.5322602,3.5877478,-1.1275418,0.4432466,-1.4686457,-0.99353933,-0.22092065,-0.404056,-2.0868292,-2.904086,0.9029551,-1.9955258,0.3026453,0.15052278,1.6586075,2.1645894,-1.881816
3.3588831,-1.4985144,0.30196303,-0.9717732,0.9315715,0.2570039,0.4364615,2.7939792,1.130992,1.1832206,-2.5918536,-1.5399058,-1.5659045,1.0954797,0.9011943,-1.4914149,3.524206,-1.1712803,0.46460843,-1.4874504,-0.94798034,-0.1656736,-0.39997822,-2.0835516,-2.8159647,0.9022862,-1.9725553,0.31040752,0.14033648,1.6353658,2.1262825,-1.8756992
3.3916154,-1.4596354,0.3481428,-0.95831,0.909616,0.30188552,0.45721188,2.8607733,1.1745574,1.2629614,-2.6474986,-1.5397905,-1.5517459,1.0614144,0.9094635,-1.496342,3.5270164,-1.2065254,0.49111742,-1.4879172,-0.8977786,-0.16787605,-0.39781463,-2.0661652,-2.809916,0.93304205,-1.9244044,0.27202815,0.16167885,1.6115749,2.1391635,-1.9202455
3.3668325,-1.4417497,0.35412702,-0.94417465,0.8301254,0.308557,0.5095228,2.8270118,1.1712437,1.2855532,-2.6473603,-1.5552304,-1.5391846,1.052266,0.8848667,-1.4331751,3.4922037,-1.2541946,0.4326824,-1.5411711,-0.8345916,-0.16059291,-0.3694219,-2.0278955,-2.777112,0.9357704,-1.8932395,0.30393115,0.15694094,1.5780889,2.122802,-1.9451016
3.3459816,-1.4026943,0.3396518,-0.9292507,0.7715754,0.3483331,0.5453153,2.8267088,1.1678035,1.3083645,-2.712209,-1.563296,-1.5290492,1.0142024,0.87019897,-1.4292808,3.47013,-1.2809861,0.39876476,-1.5757927,-0.8063366,-0.18801641,-0.3919682,-2.0137098,-2.7484941,0.92429876,-1.8699446,0.2947058,0.16594571,1.5534006,2.1323402,-1.9685752
3.2983963,-1.3054878,0.28796902,-0.9493627,0.76086605,0.32667667,0.56144315,2.7097533,1.1639489,1.2920412,-2.7218156,-1.5365955,-1.5535681,0.9308453,0.8444437,-1.3363856,3.4294074,-1.3892952,0.3458264,-1.591647,-0.76700747,-0.16004184,-0.39754158,-2.0498946,-2.7457442,0.9522266,-1.7947677,0.32758594,0.12647165,1.5164859,2.086263,-1.9246278
3.2349558,-1.1952038,0.27097115,-0.95756495,0.7030955,0.27509695,0.56727034,2.6311767,1.1605301,1.3095942,-2.7091057,-1.5326383,-1.5739156,0.8161856,0.82402736,-1.2837747,3.3716922,-1.4849151,0.32853594,-1.5661073,-0.6726974,-0.10901171,-0.42033944,-2.0371757,-2.712551,1.0122054,-1.7563773,0.32722428,0.104708925,1.472897,2.0842485,-1.8720586
3.163105,-1.1285027,0.25149313,-0.98461986,0.71981466,0.24797028,0.50997776,2.5724595,1.167837,1.2903022,-2.7323933,-1.4744107,-1.574389,0.7037083,0.8364628,-1.2534944,3.331673,-1.5795705,0.3271583,-1.5049269,-0.53951436,-0.046763048,-0.4362564,-2.086413,-2.7660298,1.1400449,-1.6724136,0.39429215,0.077172935,1.4123698,2.0391288,-1.8561636
3.109019,-1.0969274,0.22914696,-0.97867316,0.701663,0.19965646,0.4841045,2.5485158,1.1495512,1.2432448,-2.7223544,-1.4607719,-1.5582358,0.64405096,0.85232276,-1.246372,3.2698355,-1.6185948,0.33351538,-1.4761161,-0.50045854,0.0026049353,-0.4692185,-2.0519693,-2.7540798,1.1688474,-1.6482933,0.39478198,0.09818514,1.3544732,2.0390031,-1.8189965
3.1322057,-1.169579,0.16916117,-0.9417338,0.7661819,0.25874972,0.4788969,2.5768845,1.1384077,1.2129657,-2.736103,-1.4683554,-1.5672188,0.73969823,0.8300023,-1.2446921,3.3330088,-1.5590909,0.31127498,-1.4861654,-0.5433619,-0.04137024,-0.38043758,-2.1263988,-2.7998362,1.1168089,-1.6679476,0.38167474,0.03590705,1.3811146,1.9646449,-1.836878
3.0790763,-1.1573565,0.17206874,-0.92549205,0.7143355,0.1868356,0.46579435,2.594469,1.1087486,1.1919073,-2.7446988,-1.4592643,-1.5629979,0.65692633,0.8384336,-1.2516139,3.2668579,-1.5810739,0.31566912,-1.4476647,-0.47815743,0.0014801808,-0.46199808,-2.045214,-2.7800093,1.1318469,-1.6598839,0.38328388,0.09329212,1.3752444,2.0470326,-1.8098559
3.091324,-1.184209,0.163017,-0.8968726,0.72939485,0.20840222,0.47544095,2.6107364,1.1027644,1.1726449,-2.773153,-1.4549886,-1.5579017,0.67302406,0.8300025,-1.2649629,3.2818487,-1.56778,0.30036148,-1.4458629,-0.47879186,-0.01891759,-0.4447109,-2.0715146,-2.813888,1.1107975,-1.6751419,0.39333582,0.091232315,1.4000645,2.0401223,-1.8226358
3.0974271,-1.212356,0.1736717,-0.86818004,0.6945747,0.21834289,0.4909036,2.663972,1.0887421,1.1810123,-2.7877033,-1.4847629,-1.543981,0.6898301,0.82848173,-1.2921339,3.2821615,-1.5400853,0.30400276,-1.4560728,-0.4905106,-0.030656064,-0.45361006,-2.0450764,-2.7972534,1.0679748,-1.7216314,0.37959218,0.126861,1.4318161,2.0934892,-1.8449222
3.1643355,-1.2678046,0.16041291,-0.85110056,0.7516422,0.30493104,0.5159652,2.6986208,1.1057922,1.1862264,-2.8129063,-1.5070851,-1.5474309,0.78959113,0.801754,-1.3112736,3.3495257,-1.495994,0.2955003,-1.4842267,-0.56973857,-0.09855026,-0.38205215,-2.129034,-2.8252296,1.0031754,-1.7600614,0.35473,0.08406451,1.4842095,2.03834,-1.8953658
3.1374838,-1.2568771,0.18370008,-0.85246795,0.69622165,0.29300502,0.5148052,2.7254758,1.0941805,1.1910961,-2.853917,-1.536542,-1.53112,0.77000684,0.82501787,-1.3449148,3.3146584,-1.4993962,0.3087449,-1.4831665,-0.53588617,-0.094913095,-0.4305032,-2.0783725,-2.804732,1.0109288,-1.7700782,0.36160767,0.1349415,1.496288,2.102688,-1.9197859
3.1389673,-1.2936078,0.15555438,-0.82777464,0.71919364,0.34291402,0.5308548,2.7620392,1.0758337,1.1736829,-2.9079926,-1.5732594,-1.5243391,0.81524605,0.8239322,-1.3337833,3.3400257,-1.5009457,0.31717044,-1.4856017,-0.5404947,-0.14177571,-0.41071373,-2.1326602,-2.8439438,1.0210087,-1.7989973,0.38373867,0.15250254,1.5320072,2.1203647,-1.9708573
3.0804746,-1.349161,0.06482346,-0.7694891,0.71536076,0.41944915,0.55509466,2.8471518,1.0070367,1.1492201,-3.0226972,-1.6483325,-1.4990088,0.8836615,0.793513,-1.3053067,3.337152,-1.511315,0.38074404,-1.4854289,-0.50195014,-0.1989132,-0.3690119,-2.2298305,-2.90836,1.0677563,-1.8718857,0.426225,0.20373194,1.5745404,2.1805212,-2.056651
3.0813065,-1.3974452,0.013623493,-0.7341648,0.7547553,0.48959222,0.577158,2.884025,0.9769665,1.1307769,-3.074033,-1.6816974,-1.4924176,0.95292884,0.77004564,-1.2842836,3.372119,-1.5050687,0.4006994,-1.4915593,-0.5219241,-0.25584775,-0.3187951,-2.3232048,-2.9615474,1.0724735,-1.9152972,0.44400254,0.20672677,1.6153455,2.1766384,-2.108366
3.017111,-1.4206114,-0.04632763,-0.6986794,0.72569114,0.51445293,0.5852709,2.94211,0.9218215,1.1128964,-3.1611004,-1.7409325,-1.4722184,0.9749265,0.753391,-1.266881,3.3474274,-1.5220954,0.4476911,-1.4835106,-0.46962747,-0.27817732,-0.3088984,-2.3638575,-2.9972014,1.1210208,-1.960313,0.4762877,0.2522239,1.6325561,2.2380702,-2.1596255
2.965475,-1.4814003,-0.12606055,-0.6409717,0.73744583,0.5810598,0.61270857,3.0113294,0.84977776,1.0719601,-3.2700944,-1.8047947,-1.4511383,1.0302213,0.7355598,-1.2258283,3.3539937,-1.5430518,0.49759835,-1.4723419,-0.4256228,-0.3435623,-0.28151736,-2.4610572,-3.0734336,1.1842798,-2.0215225,0.5323607,0.3135192,1.6839318,2.3004558,-2.2479405
2.925261,-1.4962938,-0.17027813,-0.6360195,0.71980697,0.59616756,0.61047703,3.0539217,0.81842095,1.0545374,-3.344638,-1.8577253,-1.436859,1.0565995,0.73708904,-1.2251709,3.3526154,-1.5518953,0.518962,-1.4730196,-0.39930356,-0.3629052,-0.2752982,-2.4914525,-3.1001678,1.2076702,-2.0412462,0.5618375,0.33654755,1.7059137,2.337558,-2.2985299
2.9406836,-1.5167676,-0.17572832,-0.6333586,0.74434286,0.6206243,0.61982334,3.0606549,0.81605136,1.0467368,-3.3609037,-1.8716831,-1.4396003,1.0858022,0.73633283,-1.223096,3.3766763,-1.5426669,0.5151046,-1.478214,-0.42236832,-0.392659,-0.25996393,-2.5192387,-3.1187038,1.1949302,-2.0494156,0.56603146,0.3320563,1.7267177,2.3321388,-2.3248622
2.9225504,-1.5110855,-0.17339915,-0.64384764,0.72042596,0.5995702,0.61392367,3.0764778,0.8127374,1.0513351,-3.396893,-1.9019444,-1.4364189,1.0786287,0.7518536,-1.2395227,3.3614795,-1.5379068,0.5244443,-1.4786199,-0.40902308,-0.38941136,-0.275154,-2.4912448,-3.1204357,1.1919205,-2.0529423,0.5688763,0.3454334,1.7297118,2.373209,-2.3417385
2.9281092,-1.5220788,-0.16660386,-0.64173275,0.73142564,0.5994897,0.62525785,3.078062,0.8082911,1.0507133,-3.4111288,-1.9144007,-1.438236,1.0763584,0.75959885,-1.2315973,3.3686852,-1.5346745,0.5259393,-1.4793174,-0.41343555,-0.4070807,-0.27562472,-2.4915884,-3.1385627,1.1867374,-2.0604897,0.57915395,0.3547442,1.7462491,2.4006019,-2.3639896
2.9479048,-1.5622182,-0.14605388,-0.6232103,0.7632404,0.553986,0.6434051,3.0997188,0.8058244,1.0864247,-3.429338,-1.9421027,-1.4435048,1.0640898,0.7546349,-1.2385012,3.35908,-1.4746734,0.5821749,-1.4695278,-0.43641123,-0.42406255,-0.22792001,-2.4823165,-3.2016454,1.1214842,-2.12477,0.5415063,0.34729427,1.7711965,2.492713,-2.3920455
2.9920926,-1.6169269,-0.12637925,-0.59692967,0.82295144,0.54582083,0.6696379,3.115357,0.8031753,1.1087755,-3.442824,-1.962474,-1.449697,1.0876584,0.75975084,-1.2413914,3.3847542,-1.4093573,0.6206204,-1.4664439,-0.48986387,-0.46741426,-0.1732513,-2.5032396,-3.2741008,1.0519174,-2.1860828,0.50928074,0.33708665,1.8193573,2.551229,-2.4280381
2.994493,-1.6492689,-0.106292754,-0.5626137,0.8512895,0.47899812,0.68137705,3.1291268,0.7943992,1.1403884,-3.445549,-1.9726896,-1.454325,1.0417517,0.7445746,-1.2424294,3.3552365,-1.3528918,0.68575066,-1.440637,-0.4977864,-0.46938705,-0.13657914,-2.4796364,-3.339979,0.99907583,-2.2567863,0.4638941,0.3405348,1.8242148,2.6541567,-2.4275467
3.0113802,-1.6775401,-0.084949404,-0.54945225,0.87553835,0.45084122,0.6959605,3.1357973,0.7897561,1.1468632,-3.456662,-1.984441,-1.453638,1.0366207,0.7594392,-1.2471223,3.361327,-1.3186059,0.70644563,-1.4313518,-0.51000583,-0.4892168,-0.12128871,-2.4758482,-3.3899927,0.9698907,-2.2922513,0.45415667,0.34825635,1.8519937,2.7089877,-2.4506874
3.0255396,-1.7165586,-0.060840607,-0.52024007,0.9008406,0.3994936,0.7120984,3.157063,0.78077066,1.1770895,-3.4650912,-1.998886,-1.4572041,1.011795,0.75453013,-1.2550532,3.3433871,-1.2582023,0.76484007,-1.4147956,-0.526001,-0.49736986,-0.08795315,-2.4552794,-3.4500299,0.9119778,-2.3591168,0.41393447,0.3559166,1.8741071,2.8084567,-2.4680476
3.0550406,-1.748788,-0.062265627,-0.5105411,0.93706775,0.42035648,0.72332174,3.166517,0.78203225,1.1748576,-3.4731512,-2.0090032,-1.4590739,1.055177,0.7557749,-1.2640057,3.3797147,-1.2231543,0.76500434,-1.4221958,-0.5699915,-0.52879256,-0.054873236,-2.4874442,-3.4827766,0.8747811,-2.3846047,0.4037631,0.3411547,1.9029722,2.8031137,-2.4909437
3.02375,-1.7258887,-0.049518444,-0.52358663,0.8943694,0.36879128,0.7085939,3.1725938,0.7758412,1.1755611,-3.4901817,-2.021361,-1.4530588,1.0110536,0.7728028,-1.2784262,3.3388011,-1.2362685,0.7731273,-1.4124761,-0.5270424,-0.49455807,-0.094746366,-2.4337695,-3.476856,0.8937253,-2.3767817,0.4153667,0.36518073,1.8863091,2.8534417,-2.4882867
3.0224626,-1.7278603,-0.04261679,-0.53027874,0.8888152,0.36066252,0.71031106,3.1712537,0.7714364,1.166425,-3.496759,-2.0273592,-1.4509197,1.0070904,0.7840569,-1.2762183,3.3431196,-1.2420475,0.7604913,-1.4136852,-0.5223745,-0.4966288,-0.10839532,-2.4245524,-3.4782293,0.89892685,-2.3710954,0.43110064,0.3742318,1.892304,2.8640563,-2.5015457
3.0030425,-1.7115861,-0.038332846,-0.5453207,0.8591791,0.3331155,0.7027846,3.174438,0.7704734,1.1656446,-3.506954,-2.039737,-1.4467487,0.9882028,0.79157573,-1.2871585,3.3223534,-1.2503293,0.7604011,-1.416996,-0.5029283,-0.4767594,-0.13028406,-2.3911295,-3.4662085,0.9065046,-2.3634748,0.43909693,0.3876458,1.8805815,2.888515,-2.5049276
3.0445573,-1.7445617,-0.056515157,-0.5336535,0.9062593,0.3881726,0.7193148,3.1792858,0.7763915,1.1657242,-3.4991956,-2.0460508,-1.4544595,1.0599313,0.77180207,-1.2867754,3.3747485,-1.2179875,0.74945414,-1.4388137,-0.5707237,-0.5150175,-0.074409656,-2.4508994,-3.483989,0.8598398,-2.384664,0.42470452,0.35235885,1.9060246,2.8427062,-2.5227344
3.006684,-1.713531,-0.048473656,-0.5484862,0.8630822,0.34093896,0.7070219,3.1724136,0.7713135,1.1638213,-3.5021644,-2.0472517,-1.4510636,1.0111938,0.7777096,-1.2927021,3.3280258,-1.2421508,0.7549195,-1.433075,-0.5258068,-0.4774438,-0.11951223,-2.3948667,-3.4618833,0.88698363,-2.3679984,0.43500376,0.37925613,1.8788602,2.8791218,-2.5078182
3.012564,-1.7151967,-0.04063401,-0.5484736,0.8712813,0.3440996,0.7115351,3.1681054,0.7715345,1.1559577,-3.504101,-2.0458019,-1.4518558,1.0118325,0.7873648,-1.2915622,3.334577,-1.24537,0.7461055,-1.4317503,-0.5292005,-0.48544273,-0.13025405,-2.3950863,-3.4695346,0.89017487,-2.3636835,0.4447594,0.38852075,1.8885125,2.883642,-2.515214
2.9916956,-1.7014662,-0.041321255,-0.54898876,0.8565327,0.32017347,0.70298576,3.164768,0.7689129,1.153343,-3.4956622,-2.0401227,-1.4518265,0.9821617,0.77759284,-1.2926282,3.3089187,-1.255142,0.7528338,-1.4272821,-0.5098159,-0.46310735,-0.14921534,-2.369829,-3.4599664,0.9015794,-2.3594835,0.44280067,0.4020999,1.8666582,2.9009457,-2.5005832
3.032234,-1.7376088,-0.05974161,-0.5381645,0.9093304,0.3764454,0.7141167,3.1715891,0.77661,1.1493474,-3.4901447,-2.0447958,-1.4570367,1.0582563,0.7625911,-1.2978483,3.3645353,-1.2204133,0.74202687,-1.4452306,-0.5772555,-0.5021552,-0.09181545,-2.4362655,-3.4838872,0.85690546,-2.3788202,0.4271662,0.36391282,1.8915293,2.8470523,-2.5160995
2.9947848,-1.703523,-0.04884451,-0.5558637,0.857676,0.32397342,0.7000165,3.1693492,0.7718786,1.1494368,-3.502941,-2.0504682,-1.4537538,1.0054874,0.77383965,-1.3075408,3.3160787,-1.2485436,0.7446187,-1.4394343,-0.5226982,-0.46079883,-0.14362586,-2.3728464,-3.462852,0.8890799,-2.3561516,0.44317496,0.39557055,1.8657349,2.8908026,-2.5087545
2.995706,-1.7032889,-0.040123887,-0.5581559,0.8565633,0.32055014,0.70285285,3.1648464,0.76828605,1.1416548,-3.5055273,-2.0495045,-1.4547855,0.9978761,0.78306955,-1.302161,3.3171697,-1.258258,0.7352033,-1.4377677,-0.51561,-0.46271136,-0.15891328,-2.3649733,-3.4632318,0.89794695,-2.3467875,0.45647752,0.40730774,1.8712463,2.8992786,-2.5156193
2.9716241,-1.6856347,-0.038504984,-0.5701834,0.83085066,0.2917802,0.691425,3.1621497,0.7668943,1.1380969,-3.5094652,-2.0522451,-1.4532502,0.9716953,0.7860148,-1.3099316,3.2903662,-1.2732817,0.73577386,-1.4386051,-0.4903235,-0.43665233,-0.18818152,-2.330672,-3.448152,0.91195977,-2.3327425,0.46282634,0.4231608,1.8523394,2.919872,-2.5095224
3.0190122,-1.7241509,-0.060083188,-0.552252,0.8924113,0.35581973,0.70775855,3.1673372,0.7758505,1.1383054,-3.4970677,-2.0530367,-1.4622357,1.0502443,0.7600508,-1.3087218,3.3501256,-1.2349092,0.72842234,-1.4577734,-0.5659225,-0.48033142,-0.11945054,-2.4051,-3.4732742,0.861349,-2.3579984,0.44025806,0.38062158,1.8772558,2.8607247,-2.5214727
2.9758537,-1.6883225,-0.047854356,-0.56730384,0.8396933,0.29704008,0.692229,3.1625228,0.7698129,1.136641,-3.5044768,-2.054239,-1.459712,0.9851777,0.7677107,-1.3141536,3.29389,-1.2679514,0.733554,-1.4490664,-0.50495905,-0.43410936,-0.17776968,-2.3331726,-3.4481788,0.89865184,-2.3332877,0.45510873,0.4190999,1.8446047,2.9107084,-2.508441
2.9751465,-1.6859716,-0.03836125,-0.56808084,0.83886296,0.29200715,0.69558156,3.1560702,0.7660789,1.1290294,-3.505978,-2.051213,-1.4602398,0.9727746,0.77659863,-1.3075886,3.2934098,-1.2786105,0.7250143,-1.445746,-0.4958808,-0.4361798,-0.19537446,-2.323885,-3.4496984,0.9105175,-2.324688,0.46847388,0.4333651,1.8491995,2.9204905,-2.5138962
2.9488053,-1.669285,-0.03928591,-0.5743015,0.8168093,0.261323,0.6863816,3.1496332,0.76403755,1.1252728,-3.5019965,-2.0475838,-1.4610007,0.9421845,0.7708365,-1.3141519,3.2623787,-1.2934108,0.72887295,-1.444897,-0.46942678,-0.40808505,-0.22500233,-2.28838,-3.4343956,0.9244028,-2.3140748,0.47023022,0.4520147,1.8251938,2.9427292,-2.5023134
3.006525,-1.7158589,-0.061497398,-0.554226,0.8883527,0.33806324,0.7045426,3.158709,0.7761865,1.1255572,-3.4905498,-2.0489428,-1.469486,1.0391086,0.7473936,-1.3187743,3.332158,-1.2449032,0.72237664,-1.4658833,-0.5584049,-0.46029568,-0.14449525,-2.3770094,-3.4669828,0.8653277,-2.3451378,0.44338766,0.40166467,1.8580582,2.872768,-2.5187988
2.9552572,-1.6767159,-0.048851922,-0.5679893,0.8311551,0.27156407,0.6869702,3.1504245,0.76736987,1.121664,-3.493275,-2.0455782,-1.4665982,0.96238124,0.7528971,-1.3231268,3.2664914,-1.282585,0.7299035,-1.4543587,-0.48999795,-0.40652138,-0.21186075,-2.2965553,-3.4377787,0.9082551,-2.3190517,0.45912206,0.4464549,1.8191289,2.9289675,-2.5008936
2.9588373,-1.6786205,-0.040138118,-0.5681425,0.8343239,0.2729874,0.6921833,3.1453755,0.7656071,1.1152985,-3.492777,-2.0442972,-1.4663969,0.9591949,0.7602382,-1.3175234,3.2716856,-1.2902753,0.7212355,-1.4525179,-0.48718897,-0.412554,-0.22042039,-2.2953715,-3.4401686,0.91522634,-2.3135993,0.4708376,0.45503774,1.8259583,2.9315882,-2.5084016
2.9374738,-1.6688267,-0.045365434,-0.5717165,0.8172759,0.25049937,0.6874394,3.1377962,0.7643497,1.1126864,-3.4847422,-2.0414512,-1.4688174,0.9451515,0.75068086,-1.3285351,3.246486,-1.298302,0.72394127,-1.4587694,-0.47227564,-0.38856557,-0.24350542,-2.2674801,-3.4246633,0.9178952,-2.3092268,0.46779937,0.4691566,1.808088,2.9472425,-2.5002825
3.0080323,-1.7286841,-0.07296521,-0.5455393,0.9038471,0.34193015,0.71142775,3.148486,0.7793803,1.1143323,-3.46894,-2.041354,-1.4808067,1.0652521,0.7206208,-1.3377291,3.3281188,-1.2369316,0.72146,-1.4870872,-0.5810608,-0.45147324,-0.14868996,-2.371801,-3.4611764,0.84237146,-2.348638,0.42809966,0.41283146,1.849707,2.865673,-2.520281
2.9752717,-1.7111417,-0.073520005,-0.5469356,0.87883717,0.30141488,0.69791484,3.143122,0.77892935,1.1086402,-3.4614284,-2.033798,-1.4808036,1.0291995,0.71236014,-1.3524075,3.2854583,-1.2521957,0.7310191,-1.4846424,-0.54839915,-0.41202947,-0.1826943,-2.329562,-3.448763,0.8570926,-2.3398497,0.4239642,0.43780687,1.8174818,2.8915696,-2.502261
2.9743438,-1.7140454,-0.06651394,-0.5440747,0.8833659,0.29950014,0.7009417,3.1365938,0.77527744,1.0978931,-3.4599206,-2.0306852,-1.4798454,1.022842,0.7215724,-1.346298,3.2909782,-1.2597827,0.72056,-1.4806137,-0.54509073,-0.41706872,-0.19411653,-2.328449,-3.4535785,0.86534387,-2.3359184,0.43514773,0.44808593,1.8220001,2.8946798,-2.505553
2.9374952,-1.6907613,-0.05844012,-0.5521183,0.8439839,0.25012404,0.6889211,3.1288216,0.7685356,1.0930039,-3.4571419,-2.02594,-1.4780563,0.97214246,0.7242725,-1.3539622,3.2445147,-1.287468,0.7237403,-1.4768461,-0.4985294,-0.37433514,-0.24539421,-2.2715414,-3.4324856,0.891421,-2.317339,0.4440213,0.4838622,1.7940948,2.9345727,-2.4932466
2.9824402,-1.727562,-0.075917915,-0.53882277,0.8962982,0.30793428,0.7048159,3.134007,0.77628535,1.092206,-3.4493604,-2.0289955,-1.485796,1.0489991,0.70658016,-1.3571311,3.2990785,-1.2532699,0.7143649,-1.4971353,-0.5676655,-0.41367134,-0.18557797,-2.33866,-3.4552426,0.84406364,-2.3397193,0.4261483,0.4461607,1.8219986,2.8812714,-2.5096786
2.9321296,-1.7046678,-0.076673545,-0.54924506,0.85734546,0.24538685,0.6892953,3.116193,0.77651626,1.079469,-3.4413023,-2.0239978,-1.4909452,1.0028323,0.698029,-1.3788605,3.2409503,-1.2868004,0.7140801,-1.5071211,-0.51900566,-0.3543066,-0.24685176,-2.2698824,-3.426265,0.8625306,-2.3123934,0.425457,0.489542,1.7764261,2.9195063,-2.4952867
2.8993068,-1.6750621,-0.050545327,-0.5612792,0.8182886,0.19698095,0.6816143,3.1037483,0.76419026,1.0689993,-3.4506693,-2.0199754,-1.4848922,0.9325275,0.7257448,-1.3663751,3.2030778,-1.3273581,0.7066123,-1.4867457,-0.45812878,-0.32965532,-0.31206414,-2.2124,-3.4132671,0.9136122,-2.2837298,0.4580711,0.5327825,1.763483,2.9676044,-2.4911706
2.8370929,-1.6308273,-0.038322143,-0.57795,0.7547027,0.117582515,0.6604139,3.0905411,0.75762385,1.0594226,-3.4586952,-2.0190308,-1.4825137,0.85269153,0.73692465,-1.3807137,3.1284995,-1.3701128,0.7075812,-1.4807032,-0.37974373,-0.26474145,-0.3944581,-2.1186132,-3.3816388,0.9583434,-2.2473512,0.473908,0.5867169,1.7177396,3.0290177,-2.4745145
2.8814726,-1.6616427,-0.032964185,-0.56656986,0.8053033,0.16804206,0.68008864,3.0860984,0.7551473,1.0507003,-3.4513292,-2.0133488,-1.4849356,0.8921469,0.7399434,-1.3570724,3.1861777,-1.3593556,0.68768764,-1.479456,-0.42462742,-0.31565946,-0.36161554,-2.1762886,-3.4066257,0.94541377,-2.254967,0.48393467,0.5685164,1.7550985,2.9925883,-2.4941459
2.8319547,-1.6211799,-0.011350211,-0.5822868,0.7490999,0.100753784,0.6665084,3.0719807,0.74603516,1.0390084,-3.4654138,-2.0135179,-1.4809207,0.81588644,0.76478213,-1.3602127,3.126506,-1.4019005,0.68052465,-1.4667945,-0.35051376,-0.2694129,-0.44350523,-2.0912917,-3.382064,0.9969425,-2.2174485,0.51160985,0.6209025,1.7270949,3.0516121,-2.4883928
2.8293629,-1.6123179,0.0033016773,-0.5828513,0.7416112,0.09337769,0.6692775,3.066374,0.73811996,1.0330583,-3.4736073,-2.012178,-1.4779212,0.7936091,0.7837872,-1.3472049,3.1225104,-1.4140586,0.6721275,-1.4558382,-0.3344053,-0.27383292,-0.4665367,-2.0768359,-3.3834977,1.0183432,-2.2062454,0.5299088,0.63579315,1.7354231,3.0678828,-2.493904
2.8164139,-1.6044214,0.004733418,-0.58322656,0.7341701,0.07848084,0.66441417,3.0616913,0.7380724,1.0261528,-3.4753978,-2.0110033,-1.4786905,0.7816659,0.78609776,-1.353248,3.1081173,-1.4205573,0.6692991,-1.4559112,-0.32290313,-0.26005843,-0.48576754,-2.0574613,-3.3793442,1.025281,-2.1968484,0.5311719,0.64808625,1.7250484,3.0771694,-2.4906228
2.8434515,-1.6188234,0.00092962384,-0.58076745,0.7590599,0.108943075,0.6697419,3.0744238,0.7408376,1.0298697,-3.472108,-2.012086,-1.480831,0.80655783,0.7732428,-1.3454769,3.1367798,-1.4073055,0.67036957,-1.4568896,-0.35180393,-0.28296214,-0.4496271,-2.0926602,-3.393851,1.0101708,-2.2089634,0.5305999,0.6273911,1.7374042,3.0544496,-2.4956753
2.8333802,-1.6055996,0.004248483,-0.58374566,0.7425658,0.094846234,0.66843116,3.072862,0.73688567,1.029768,-3.474771,-2.0143554,-1.4797244,0.7913646,0.7748298,-1.345704,3.1198452,-1.4139341,0.67174983,-1.4554303,-0.33844838,-0.27131367,-0.463901,-2.0721138,-3.3867643,1.0192566,-2.2045357,0.53557307,0.6356602,1.7308564,3.066118,-2.492777
