PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,target
4.795336,3.9606931,-2.3302526,-1.6427673,1.262939,0.9894563,-1.158516,0.6525836,-0.40383404,-1.5120358,0.06950852,0.24967442,-0.29419953,0.6171042
4.7913775,3.9483879,-2.338387,-1.6391649,1.2789893,0.9966426,-1.183424,0.6112676,-0.40059236,-1.4854851,0.044512037,0.24988393,-0.3737809,0.61942416
4.7914968,3.9483907,-2.3457131,-1.6482695,1.2766669,0.99029195,-1.1960429,0.6141813,-0.38745353,-1.4823234,0.023244467,0.2406978,-0.36257315,0.6101447
4.790538,3.9387224,-2.347075,-1.6612928,1.2834888,0.996052,-1.2064503,0.6048338,-0.3826839,-1.4442677,0.011952896,0.24325518,-0.37168455,0.61246467
4.791343,3.9423444,-2.3539014,-1.6648681,1.2767398,0.98821807,-1.216543,0.614067,-0.37992397,-1.450467,-0.007216949,0.2316645,-0.36476594,0.5985447
4.7911325,3.943723,-2.3667383,-1.6632037,1.2632861,0.9985883,-1.2185168,0.6223622,-0.39488193,-1.441071,-0.058321398,0.2502134,-0.40883887,0.5915848
4.7917275,3.9464195,-2.3773208,-1.6636231,1.2574444,0.99462175,-1.2205414,0.6273909,-0.3911773,-1.4553648,-0.070022665,0.25685576,-0.4063592,0.6055047
4.792646,3.9549277,-2.3735433,-1.6634444,1.2555473,0.9851897,-1.2148627,0.63324505,-0.38754517,-1.4852735,-0.04366114,0.24495645,-0.36728787,0.5985447
4.791436,3.9521763,-2.3658566,-1.668347,1.2629082,0.9936979,-1.2109147,0.6220027,-0.38737738,-1.4708935,-0.029890029,0.2473887,-0.3688469,0.5962248
4.7889557,3.9388053,-2.3567648,-1.6649646,1.2828529,0.99759376,-1.2155368,0.61261946,-0.38178867,-1.4477339,0.0042390935,0.24759331,-0.3920673,0.6078247
4.788047,3.9368422,-2.3533196,-1.6548252,1.2869289,1.0012245,-1.2070917,0.61579233,-0.39332762,-1.4546765,0.030170012,0.2584432,-0.40686518,0.62406415
4.7875886,3.9168165,-2.3488684,-1.6455697,1.3092222,0.9912858,-1.2075926,0.6281161,-0.3840676,-1.449659,0.09838185,0.26628762,-0.39388365,0.61942416
4.7871256,3.9211042,-2.3464112,-1.6484917,1.3074696,0.9951869,-1.2061253,0.6253052,-0.38650635,-1.449446,0.09693594,0.26607516,-0.392752,0.6171042
4.787955,3.9266193,-2.3435712,-1.6453491,1.3034279,0.9893602,-1.1975554,0.6444931,-0.38945094,-1.469723,0.120834544,0.26461202,-0.3657937,0.6101447
4.7881575,3.9309037,-2.3400998,-1.6353016,1.3005261,0.9863918,-1.1994942,0.65789205,-0.39970088,-1.48238,0.12812604,0.25840297,-0.3736387,0.57998484
4.791324,3.9416106,-2.3439498,-1.6351699,1.2816744,0.9795456,-1.1709319,0.7047919,-0.40572894,-1.5209881,0.14714235,0.2693558,-0.31884402,0.5846248
4.7911015,3.9463055,-2.3459048,-1.6309937,1.2771235,0.9777913,-1.1710294,0.7122889,-0.41129512,-1.5331987,0.1457956,0.26937786,-0.32197577,0.5962248
4.794808,3.9729483,-2.3412328,-1.6335044,1.2556293,0.96575594,-1.1578419,0.7343655,-0.41451246,-1.5903454,0.1538137,0.2506825,-0.24530308,0.6008647
4.794583,3.9768674,-2.3378444,-1.6406407,1.2549541,0.97380865,-1.1533357,0.72416127,-0.41554633,-1.5847706,0.15299965,0.25417468,-0.24203795,0.61478466
4.7930307,3.9827578,-2.3304858,-1.640692,1.255888,0.9842236,-1.1524211,0.70757174,-0.4252231,-1.5799869,0.15129119,0.25279117,-0.26059112,0.62870413
4.7929783,3.9781582,-2.33745,-1.6349549,1.2577193,0.9778609,-1.1564723,0.7172422,-0.42255244,-1.5891852,0.15682325,0.25706095,-0.26594466,0.62638414
4.7940063,3.9872696,-2.3431802,-1.6521213,1.2502224,0.97549427,-1.154727,0.71091944,-0.40705314,-1.6005111,0.1427211,0.25329304,-0.22464389,0.6101447
4.793213,3.987828,-2.3377066,-1.6713983,1.2514288,0.977726,-1.1641905,0.7025168,-0.40396982,-1.5693642,0.12944388,0.23181957,-0.21258104,0.6055047
4.789731,3.9928238,-2.3502545,-1.6745197,1.2409141,0.9999666,-1.1998271,0.6619014,-0.42575097,-1.5249537,0.014980119,0.23028421,-0.32521528,0.58926475
4.7898498,3.9938152,-2.3557777,-1.6794635,1.2382228,0.99625635,-1.2061964,0.6646842,-0.4205487,-1.5260252,0.002985932,0.2262242,-0.31979692,0.58926475
4.7906027,3.9901407,-2.3750963,-1.6819191,1.2283838,0.99611735,-1.2030642,0.6815172,-0.41940534,-1.52842,-0.02557184,0.2473484,-0.3337925,0.6008647
4.7898192,3.988911,-2.3702078,-1.676797,1.2330523,0.99892724,-1.20178,0.6828438,-0.42068952,-1.5297052,-0.010909192,0.25153503,-0.34054333,0.5985447
4.788673,3.981859,-2.362565,-1.6834776,1.2497673,1.0012944,-1.1972462,0.66366225,-0.40614358,-1.523076,0.030861374,0.25411788,-0.32072204,0.6078247
4.787385,3.979932,-2.353825,-1.6903795,1.256938,1.0119699,-1.1915888,0.6491866,-0.4067518,-1.5064703,0.04430941,0.25683483,-0.321266,0.6101447
4.7814584,3.9549477,-2.3541203,-1.6754928,1.2933104,1.0136832,-1.2187829,0.6028944,-0.3993599,-1.4785092,0.07332592,0.25889686,-0.40228903,0.6171042
4.7815623,3.9481676,-2.3539786,-1.6739706,1.2990279,1.0079689,-1.2278224,0.6107442,-0.39616853,-1.4715488,0.08131719,0.25146154,-0.40553576,0.61478466
4.781254,3.924473,-2.3502374,-1.6785666,1.3172102,1.005417,-1.2210263,0.63521665,-0.3836962,-1.4392997,0.13427849,0.2670019,-0.3846774,0.61478466
4.78218,3.9349,-2.3548937,-1.6777935,1.3051434,0.9997786,-1.2258914,0.64592904,-0.38935062,-1.457574,0.11387788,0.2557158,-0.37948185,0.6031847
4.784807,3.9571726,-2.359797,-1.6840506,1.2768967,1.0011868,-1.2198551,0.6667049,-0.40266767,-1.481199,0.07004121,0.25322354,-0.3535471,0.5915848
4.7854023,3.968754,-2.3681936,-1.6950556,1.2646096,1.0041282,-1.2180586,0.65969276,-0.39903352,-1.4930689,0.040568937,0.25653666,-0.33984005,0.5962248
4.785173,3.9916637,-2.3782315,-1.7056166,1.2443931,1.0088023,-1.2326338,0.6317367,-0.40555868,-1.5074227,-0.033904318,0.23929474,-0.35854977,0.59390473
4.7849436,3.9978068,-2.376521,-1.7105919,1.2405434,1.0116036,-1.2329535,0.62797135,-0.40588856,-1.5098631,-0.04398531,0.23410438,-0.3524568,0.5962248
4.783648,3.9949858,-2.3766685,-1.7121686,1.244544,1.0196013,-1.2377849,0.61564857,-0.40707946,-1.4954069,-0.053260658,0.23955978,-0.37744242,0.6101447
4.782897,3.9891613,-2.3745084,-1.7016951,1.2513435,1.0179826,-1.2377231,0.6246241,-0.41149783,-1.4979618,-0.029150719,0.24555945,-0.39128834,0.62638414
4.7813168,3.962516,-2.3770437,-1.689884,1.2779946,1.0088737,-1.2344892,0.6344597,-0.3979035,-1.4936029,0.04366147,0.26711085,-0.39311326,0.61942416
4.781388,3.9579499,-2.3797255,-1.6895319,1.2811534,1.0045815,-1.2409177,0.64052194,-0.39440283,-1.4903924,0.047747973,0.26557222,-0.39542842,0.62174416
4.78122,3.9397423,-2.3667212,-1.6906626,1.3021803,0.9977882,-1.228488,0.66415596,-0.38213298,-1.4747894,0.12958513,0.26728997,-0.35791892,0.6055047
4.7810473,3.9440591,-2.3651667,-1.6811317,1.298234,0.99290824,-1.2311298,0.67884654,-0.3931783,-1.4887409,0.13378225,0.25869736,-0.36502928,0.58230484
4.7835054,3.9480937,-2.3620934,-1.6815596,1.2918422,0.9876952,-1.2170147,0.7088064,-0.3940906,-1.506503,0.16205923,0.2654934,-0.31707942,0.57998484
4.783486,3.9548504,-2.364471,-1.6781483,1.2850494,0.9882183,-1.21258,0.71336764,-0.40410113,-1.5213168,0.1604555,0.2680198,-0.32031542,0.5985447
4.784549,3.9715555,-2.3569884,-1.6848236,1.271137,0.9935709,-1.1978202,0.72183883,-0.41193798,-1.5382994,0.15588795,0.26355073,-0.28741437,0.5962248
4.783791,3.9709618,-2.354958,-1.691835,1.2748251,1.002794,-1.1914387,0.7083689,-0.40936038,-1.5299562,0.16218099,0.27407244,-0.2863418,0.6171042
4.781435,3.975855,-2.349308,-1.6865499,1.2851119,1.0075467,-1.2043709,0.67052525,-0.4077004,-1.5353192,0.16718912,0.2661477,-0.31677788,0.62638414
4.780431,3.9690783,-2.34873,-1.6851975,1.291532,1.0052948,-1.2073987,0.6746432,-0.4094376,-1.5271757,0.18155602,0.2638411,-0.3235067,0.62406415
4.7800083,3.962517,-2.3513956,-1.6913716,1.2944715,1.008375,-1.2105755,0.6764732,-0.40595755,-1.5086039,0.17620414,0.2691572,-0.32931888,0.6101447
4.7800136,3.9624603,-2.3517585,-1.6992056,1.2945151,1.0059034,-1.2206441,0.6789758,-0.40011153,-1.4965194,0.16721901,0.2593705,-0.32385468,0.6078247
4.7802315,3.9807594,-2.3580437,-1.6970888,1.2714791,1.0085937,-1.2249771,0.69010824,-0.41945326,-1.5118763,0.111517474,0.24798286,-0.3488772,0.5985447
4.779594,3.9768693,-2.361352,-1.703452,1.2747896,1.0098233,-1.225889,0.6853886,-0.41482553,-1.5034255,0.11317551,0.25219512,-0.3476842,0.58926475
4.7823963,3.9819067,-2.3722596,-1.7144313,1.2609935,1.0060804,-1.22629,0.7005128,-0.41345003,-1.5082366,0.09073602,0.2596409,-0.31561318,0.6055047
4.7818336,3.988013,-2.3709831,-1.7238954,1.2575388,1.0113435,-1.2254335,0.69169617,-0.41162246,-1.5053703,0.07844642,0.25676158,-0.30714637,0.6031847
4.7795897,4.0089617,-2.3793488,-1.7342986,1.2425873,1.0291537,-1.2350881,0.6443048,-0.41690576,-1.5100937,-0.00074817985,0.2530969,-0.35304523,0.6031847
4.778821,4.006324,-2.373042,-1.7442366,1.2480905,1.0337952,-1.2381289,0.6360881,-0.41478744,-1.4885575,0.00308197,0.24503705,-0.3496797,0.6078247
4.77415,3.9945,-2.380982,-1.7410442,1.2641582,1.0468602,-1.2669771,0.5863667,-0.41441151,-1.4525476,-0.033871874,0.25155637,-0.44286704,0.61942416
4.774356,3.989886,-2.3923311,-1.7409352,1.2632675,1.03543,-1.2776624,0.5982828,-0.40801874,-1.4583507,-0.042354904,0.24669285,-0.4415046,0.6171042
4.7757745,3.9904206,-2.3931484,-1.7492665,1.2594447,1.0373126,-1.2697539,0.61137956,-0.40406254,-1.4553787,-0.03517703,0.25958723,-0.41172212,0.6171042
4.7763104,3.997073,-2.3959851,-1.7519974,1.2517776,1.0331086,-1.2760551,0.6185426,-0.40627208,-1.4619584,-0.051192213,0.24855901,-0.4064322,0.6078247
4.7764287,4.0056477,-2.4101648,-1.744888,1.2386293,1.028124,-1.2790556,0.62958974,-0.4097923,-1.4903338,-0.08033397,0.2526401,-0.42315233,0.5869448
4.7763352,4.0112457,-2.4121246,-1.7471987,1.2341981,1.032031,-1.2747773,0.6260768,-0.4118722,-1.4983001,-0.085339986,0.2583537,-0.42131257,0.5869448
4.779649,4.0070477,-2.4140315,-1.7381936,1.2338662,1.0104822,-1.2677261,0.6714942,-0.40639314,-1.5304441,-0.034701757,0.25850448,-0.36598873,0.59390473
4.778582,4.0044594,-2.4111452,-1.7379018,1.2389188,1.0139811,-1.2654592,0.6677458,-0.4062953,-1.5276964,-0.023461126,0.2617322,-0.3693732,0.5985447
4.7768726,3.9855149,-2.39825,-1.7468755,1.2638698,1.0142235,-1.2598954,0.66456157,-0.39047897,-1.4966998,0.038173873,0.25933677,-0.34837377,0.61478466
4.776191,3.9897773,-2.3891459,-1.7435077,1.2656834,1.0245095,-1.2504908,0.6583073,-0.39842752,-1.49907,0.054015834,0.2674565,-0.35485,0.62870413
4.7726216,3.9633043,-2.3839793,-1.7423595,1.2984884,1.0235548,-1.2675737,0.6350468,-0.38517907,-1.4593269,0.095491394,0.26404238,-0.38639462,0.62638414
4.77212,3.959017,-2.384488,-1.7451379,1.3035376,1.0234814,-1.2720981,0.63432276,-0.37777758,-1.4519707,0.09956716,0.26565084,-0.38635546,0.61942416
4.770041,3.9447768,-2.379498,-1.7414286,1.316539,1.031228,-1.2756267,0.63277406,-0.38699725,-1.4185643,0.116102055,0.27288002,-0.42369497,0.6031847
4.770216,3.948696,-2.3786907,-1.7298634,1.3127432,1.0253421,-1.2794039,0.6497678,-0.39636046,-1.4352316,0.120980114,0.2658053,-0.43163168,0.58230484
4.7741666,3.9651277,-2.3830867,-1.7259756,1.2852724,1.0175385,-1.2511729,0.7092584,-0.40975705,-1.4823098,0.12727784,0.276963,-0.37316507,0.5869448
4.774478,3.970589,-2.3875089,-1.7252128,1.279007,1.0179151,-1.2479283,0.7117733,-0.41543853,-1.494721,0.12266508,0.281665,-0.37397087,0.5985447
4.776692,3.9889514,-2.3809247,-1.7222786,1.2688005,1.0087839,-1.2298397,0.730031,-0.41240618,-1.548228,0.15668689,0.27593926,-0.30977675,0.5962248
4.7759705,3.9920256,-2.3753858,-1.7309031,1.2692714,1.0168355,-1.2256984,0.7189608,-0.41600946,-1.5374331,0.15745644,0.2739046,-0.3065038,0.6171042
4.7749653,4.0119743,-2.369925,-1.7334177,1.2607269,1.0254427,-1.2242559,0.69026935,-0.42959073,-1.5560052,0.14337867,0.26511994,-0.3086537,0.61942416
4.7751594,4.006935,-2.3705754,-1.7279842,1.2661419,1.0237361,-1.2281191,0.6969197,-0.4251559,-1.5563179,0.15681975,0.27237722,-0.3158918,0.61942416
4.7750974,4.017625,-2.3734121,-1.7369516,1.2605975,1.0148429,-1.2356045,0.69393176,-0.41293782,-1.5735471,0.14505109,0.25147077,-0.29044163,0.6101447
4.77582,4.037019,-2.375896,-1.7515227,1.2419486,1.0183208,-1.2351352,0.688156,-0.41947523,-1.5825788,0.10547483,0.23751324,-0.2723921,0.61478466
4.776182,4.0756006,-2.376534,-1.7483783,1.1986544,1.0418755,-1.2376564,0.6821336,-0.47246194,-1.5954412,-0.0078080706,0.22707453,-0.33263648,0.6008647
4.774326,4.0582914,-2.3655252,-1.7382935,1.2200775,1.0445018,-1.2379991,0.68421036,-0.4723041,-1.5756266,0.041077677,0.2337486,-0.35256505,0.59390473
4.774631,4.0518913,-2.3572578,-1.7410911,1.228154,1.042901,-1.2191683,0.70293164,-0.46514875,-1.5777999,0.09463143,0.2398493,-0.3137008,0.6055047
4.773672,4.0433664,-2.3536143,-1.738352,1.2383864,1.0442178,-1.2199864,0.703134,-0.4638147,-1.5676234,0.11671446,0.24409728,-0.32230955,0.5985447
4.772851,4.0198727,-2.361524,-1.7439945,1.2589214,1.0384821,-1.2288275,0.6981385,-0.44273183,-1.543325,0.14560239,0.25909987,-0.31855994,0.5985447
4.772735,4.019308,-2.3642035,-1.7649081,1.2594967,1.0393003,-1.2404642,0.68799675,-0.42590734,-1.5193776,0.12250598,0.24920444,-0.301402,0.6101447
4.767845,4.008116,-2.3754492,-1.7700787,1.2733009,1.0534804,-1.2673278,0.63534546,-0.42069283,-1.4783057,0.074940935,0.2540219,-0.38930196,0.62406415
4.7685423,4.014743,-2.3811889,-1.7795604,1.2656715,1.0518184,-1.273385,0.63390756,-0.41378218,-1.4827514,0.049627844,0.24702282,-0.37641746,0.6171042
4.7677364,4.036956,-2.385491,-1.7927636,1.2447734,1.0678684,-1.285236,0.60575193,-0.42633763,-1.4763823,-0.03525405,0.23541127,-0.40931606,0.6171042
4.767195,4.0385876,-2.389217,-1.797689,1.2421017,1.0676421,-1.2849762,0.60445833,-0.42876568,-1.4768282,-0.04088993,0.23362306,-0.40698177,0.6101447
4.765747,4.041703,-2.3988066,-1.7907636,1.2358098,1.0728472,-1.3063709,0.59089565,-0.44406918,-1.4690037,-0.09315789,0.23294954,-0.4690411,0.58230484
4.7652802,4.034231,-2.4017205,-1.7860408,1.2424536,1.0707332,-1.3081408,0.5962389,-0.44122708,-1.4677129,-0.076705106,0.24274604,-0.47802114,0.5846248
4.7659707,4.0134697,-2.4033747,-1.7768669,1.2572408,1.0553693,-1.2945929,0.6413129,-0.42649904,-1.4753422,-0.0027009398,0.26043785,-0.44396162,0.5962248
4.765769,4.0139246,-2.3999305,-1.768396,1.2584865,1.0545611,-1.2940087,0.64866793,-0.43345654,-1.4839745,0.009798899,0.2594595,-0.4519441,0.5985447
4.7681494,4.008356,-2.3867216,-1.7665658,1.2672698,1.0472795,-1.2720364,0.6806726,-0.4259098,-1.4982297,0.09083386,0.26928478,-0.38296634,0.61478466
4.7668257,4.0008802,-2.3833098,-1.751991,1.2759607,1.0498152,-1.2616271,0.6857859,-0.4404573,-1.5041529,0.130406,0.2830249,-0.4046275,0.62870413
4.765691,3.967653,-2.3657312,-1.735854,1.3199916,1.0314906,-1.2523139,0.70634246,-0.41809052,-1.5024961,0.27732643,0.28918332,-0.36368024,0.62638414
4.765448,3.9716423,-2.3652873,-1.7369372,1.3185723,1.035981,-1.2497172,0.7030942,-0.41675517,-1.5072465,0.27654618,0.29640725,-0.36311668,0.61246467
4.765323,3.9690459,-2.3468394,-1.7424217,1.327795,1.0318168,-1.2420638,0.7177367,-0.41799942,-1.4962891,0.33026043,0.27788982,-0.32199776,0.6055047
4.7661304,3.9881098,-2.346015,-1.7382045,1.3106923,1.0303795,-1.2424306,0.7284041,-0.43047267,-1.5241336,0.30745408,0.26579037,-0.31717348,0.58926475
4.768659,4.012185,-2.3528533,-1.7488006,1.2748048,1.0367923,-1.232349,0.75398606,-0.45417473,-1.5378224,0.241233,0.2606906,-0.3040899,0.58926475
4.7692733,4.0170803,-2.3611274,-1.7508221,1.2687159,1.037355,-1.2311782,0.75403464,-0.45008364,-1.550904,0.23000412,0.27160382,-0.3007219,0.6031847
4.7704244,4.0454664,-2.3667917,-1.7598928,1.2446268,1.0346092,-1.228728,0.7474525,-0.45238376,-1.5930954,0.18681268,0.2514214,-0.27446532,0.6008647
4.7700157,4.0459347,-2.3695927,-1.7703346,1.2455182,1.0413013,-1.225555,0.73415864,-0.44433513,-1.5872203,0.1811468,0.261265,-0.26780438,0.6101447
4.767885,4.0583982,-2.3735619,-1.7775816,1.2416646,1.054666,-1.2449032,0.68513286,-0.44692698,-1.5799065,0.12615272,0.25661388,-0.3102129,0.6101447
4.7674246,4.054084,-2.3812294,-1.7806484,1.2431724,1.0495446,-1.2510232,0.68887913,-0.44001243,-1.5785131,0.122477815,0.25798702,-0.30907482,0.6171042
4.7670975,4.0523977,-2.3962793,-1.7893639,1.2432368,1.0406487,-1.2769808,0.6744886,-0.42382428,-1.573928,0.08406998,0.24503997,-0.32093662,0.6171042
4.766803,4.050523,-2.3981009,-1.8058579,1.2455757,1.0429763,-1.2846164,0.6649338,-0.41048428,-1.5529243,0.07108739,0.24118607,-0.30948776,0.61478466
4.764703,4.0523233,-2.4081397,-1.8149091,1.229125,1.0650424,-1.2976526,0.6585557,-0.43676257,-1.5040356,-0.024909748,0.24325666,-0.39317536,0.6031847
4.764289,4.049451,-2.4120417,-1.8253404,1.2311139,1.0637949,-1.3046811,0.6545563,-0.4265863,-1.4926364,-0.03442657,0.23935041,-0.38553506,0.5915848
4.763444,4.051508,-2.429872,-1.8312242,1.2232759,1.070666,-1.3162938,0.6369062,-0.42483047,-1.4870148,-0.09025659,0.25237364,-0.42312843,0.5962248
4.763464,4.0444336,-2.4385262,-1.8300163,1.2272565,1.065377,-1.3214146,0.6419342,-0.41562578,-1.4896559,-0.08676574,0.26061296,-0.4255188,0.5962248
4.7628508,4.0496407,-2.4379964,-1.8343124,1.2302513,1.0621328,-1.3340019,0.62065595,-0.40724966,-1.497881,-0.09294094,0.2466649,-0.41738766,0.5962248
4.7614675,4.045182,-2.426248,-1.8444242,1.2407596,1.0724012,-1.333728,0.60650826,-0.4039619,-1.4686282,-0.07831267,0.24427252,-0.41688794,0.61246467
4.7572274,4.027712,-2.4303045,-1.8370514,1.2569699,1.0838348,-1.3506042,0.5831083,-0.4110266,-1.4295645,-0.09310658,0.25285313,-0.50332594,0.62638414
4.7561293,4.0225954,-2.43087,-1.8357582,1.2633755,1.0875834,-1.3462377,0.57896745,-0.40939537,-1.4279335,-0.077410914,0.2647622,-0.5095212,0.62174416
4.757203,4.0159082,-2.4246516,-1.8268412,1.272073,1.0789657,-1.347283,0.59718907,-0.4091258,-1.4341844,-0.03213165,0.26739305,-0.48743635,0.62406415
4.7570577,4.0273857,-2.4181943,-1.8339413,1.2639861,1.0840855,-1.3456125,0.593667,-0.42040017,-1.4324218,-0.043803636,0.25386286,-0.4815778,0.6078247
4.7572145,4.0222588,-2.4189005,-1.8204798,1.2652917,1.0736395,-1.342339,0.62690204,-0.42514664,-1.4475037,-0.016039804,0.2531974,-0.48174608,0.58230484
4.757257,4.0242205,-2.4222097,-1.8145756,1.2630196,1.073102,-1.3396199,0.6327301,-0.4296819,-1.4607179,-0.010579415,0.26117054,-0.4878214,0.57998484
4.7603874,4.0257387,-2.414526,-1.8153347,1.2586632,1.062217,-1.3108053,0.68321407,-0.42694432,-1.4872104,0.05362911,0.2682537,-0.40653062,0.5985447
4.760165,4.0327883,-2.4086137,-1.8106374,1.2558937,1.0667349,-1.306671,0.6840526,-0.43414307,-1.4979823,0.057716537,0.26836333,-0.40944618,0.5985447
4.760538,4.035571,-2.4042878,-1.8150841,1.2588887,1.0665128,-1.2908676,0.6824363,-0.42896435,-1.5143809,0.094663516,0.27422693,-0.37222487,0.6171042
4.759751,4.036458,-2.3946033,-1.8092406,1.2634132,1.0738113,-1.2848209,0.68108743,-0.43708444,-1.5134001,0.11614926,0.2793476,-0.3820256,0.62638414
4.757122,4.023402,-2.3912387,-1.7976516,1.2873383,1.0626725,-1.29531,0.6687357,-0.42497373,-1.519755,0.16884036,0.26981628,-0.3955142,0.62406415
4.7580314,4.0277004,-2.40133,-1.7936633,1.279757,1.0564034,-1.2982849,0.6790664,-0.424142,-1.5409145,0.15716651,0.2737386,-0.39480835,0.6101447
4.7607365,4.0377464,-2.3895192,-1.8040726,1.2713425,1.0486685,-1.2825617,0.7102414,-0.42466477,-1.5547975,0.1919811,0.26079908,-0.31605798,0.6101447
4.76113,4.048975,-2.388764,-1.8082306,1.2605269,1.0459385,-1.2882053,0.7166853,-0.4319483,-1.561458,0.17135887,0.24202316,-0.30851632,0.5985447
4.7627864,4.0669756,-2.397941,-1.8155324,1.2292349,1.0604098,-1.2800109,0.7360361,-0.45347342,-1.5622492,0.09825319,0.2547271,-0.32286584,0.58926475
4.763126,4.068145,-2.4026875,-1.8209171,1.2266939,1.0603408,-1.2810634,0.7347297,-0.45214313,-1.5620924,0.091668144,0.25677523,-0.31973463,0.6055047
4.762965,4.0890236,-2.4034119,-1.8275509,1.2108257,1.0668103,-1.2854091,0.7162228,-0.46199068,-1.5776109,0.049013775,0.24566738,-0.31989008,0.6031847
4.7621555,4.087655,-2.4023829,-1.8363898,1.215595,1.0759925,-1.2811656,0.7009734,-0.45289987,-1.5681158,0.051589835,0.2577389,-0.31584847,0.6055047
4.7578564,4.0938206,-2.400652,-1.8444829,1.2231057,1.0863787,-1.2999122,0.644015,-0.4522905,-1.5527978,0.018477041,0.23417452,-0.3695135,0.61246467
4.7572036,4.0854797,-2.4038706,-1.837558,1.2307591,1.0853277,-1.298637,0.6482376,-0.45048517,-1.5549192,0.03959625,0.24796534,-0.38074195,0.62174416
4.7548633,4.054737,-2.4017,-1.8351357,1.2586203,1.0840228,-1.3226578,0.64582765,-0.44253287,-1.4997271,0.06456195,0.25242418,-0.41515636,0.61942416
4.7542677,4.045537,-2.4076877,-1.8376524,1.2662969,1.083896,-1.3243074,0.64391714,-0.4331852,-1.4911965,0.07563369,0.2661986,-0.41917378,0.6171042
4.753036,4.0415106,-2.4053674,-1.8360542,1.2713954,1.0829839,-1.3288078,0.646196,-0.4368895,-1.4817077,0.08422899,0.25804022,-0.43523097,0.6078247
4.752178,4.0358706,-2.4072723,-1.8263546,1.2768149,1.0787497,-1.3316096,0.6569636,-0.43632218,-1.4881663,0.10092163,0.2638762,-0.44610006,0.5869448
4.7553988,4.028779,-2.4153686,-1.8279037,1.2733521,1.0681552,-1.3087057,0.7023463,-0.42522633,-1.5092809,0.14329465,0.289016,-0.38617563,0.5915848
4.7554083,4.030986,-2.41017,-1.832432,1.272578,1.0682344,-1.313039,0.70354635,-0.43072832,-1.500304,0.14160277,0.27450675,-0.3841192,0.59390473
4.755373,4.0431137,-2.4051266,-1.836338,1.2661903,1.0724599,-1.3100926,0.695532,-0.43564087,-1.5120139,0.13590679,0.26967922,-0.36870933,0.6008647
4.7547307,4.045309,-2.396369,-1.8476118,1.2693012,1.0807239,-1.3119801,0.68405896,-0.43159044,-1.4930183,0.13411584,0.26286983,-0.3619551,0.61246467
4.7516375,4.0440893,-2.3997211,-1.8501985,1.2721426,1.0981238,-1.320514,0.650725,-0.43988872,-1.4682269,0.09679848,0.26940653,-0.42639458,0.62638414
4.7514515,4.043214,-2.4033017,-1.8567244,1.2717054,1.0959342,-1.3253266,0.6502144,-0.436415,-1.4637254,0.089181915,0.2640547,-0.42160046,0.62638414
4.7504835,4.051592,-2.4124942,-1.8626258,1.2659202,1.1003643,-1.3461431,0.62454987,-0.43140456,-1.4611214,0.03738117,0.26172113,-0.44727796,0.61942416
4.7509017,4.0433083,-2.4265199,-1.8617691,1.2670028,1.0891427,-1.3543416,0.63646597,-0.42653045,-1.4642928,0.036910627,0.2645929,-0.4504804,0.6055047
4.7526608,4.043083,-2.4409127,-1.8496763,1.2588117,1.0700352,-1.3594491,0.67276096,-0.42536595,-1.49738,0.038764108,0.26514372,-0.44050813,0.58230484
4.752553,4.040203,-2.4479809,-1.8440326,1.2596467,1.0645164,-1.3638777,0.68293715,-0.42098615,-1.5072145,0.042315412,0.27237654,-0.44564247,0.5869448
4.756564,4.0419216,-2.4489918,-1.8490415,1.2491548,1.0522844,-1.3317319,0.74141634,-0.41285366,-1.5377775,0.09126711,0.28582177,-0.36005735,0.5985447
4.7558184,4.040538,-2.4493265,-1.8372587,1.2514346,1.0526464,-1.3251907,0.7470385,-0.42060736,-1.5536754,0.11027953,0.29652184,-0.37229759,0.5985447
4.7551045,4.0256824,-2.428382,-1.8390464,1.2807767,1.0499451,-1.3145473,0.7409643,-0.4033082,-1.5444423,0.20836423,0.2977546,-0.32329613,0.6171042
4.7533054,4.0293446,-2.4086666,-1.8389661,1.2871625,1.0651436,-1.3047084,0.7298481,-0.41637444,-1.5296061,0.23352627,0.29638353,-0.3312416,0.62174416
4.749747,4.0090456,-2.400679,-1.8279599,1.3155553,1.0686897,-1.3079329,0.7101355,-0.416088,-1.5086935,0.2863798,0.30105975,-0.37343436,0.62174416
4.749525,4.0104704,-2.401423,-1.8334966,1.3140011,1.0654579,-1.3159616,0.7130356,-0.4131139,-1.5042706,0.27593884,0.28935283,-0.36780566,0.6101447
4.748613,4.013504,-2.392005,-1.8442844,1.3131788,1.0782264,-1.3202267,0.70343554,-0.42158416,-1.4730673,0.26042145,0.2843601,-0.37591207,0.61478466
4.749288,4.0241795,-2.3922658,-1.842379,1.302844,1.0761315,-1.3217609,0.7116876,-0.4309096,-1.4883579,0.24772693,0.2746992,-0.37375045,0.6008647
4.7508907,4.0329123,-2.4034138,-1.840702,1.2804952,1.079241,-1.3094554,0.7462388,-0.44529793,-1.5025674,0.21353142,0.2900079,-0.37876606,0.5915848
4.7514057,4.0412674,-2.408249,-1.8380213,1.2715755,1.0792197,-1.3061785,0.7511413,-0.45178622,-1.52121,0.20565169,0.29463732,-0.37930775,0.6031847
