latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,latent_16,latent_17,latent_18,latent_19,latent_20,latent_21,latent_22,latent_23,latent_24,target,split
-0.4341087,1.9269737,-0.9532644,-0.09590748,1.0929335,1.0137805,-0.115328334,-0.08966911,-0.18746114,0.73283863,-0.04483056,0.18300354,0.18948716,-0.1520738,-0.742249,1.7670121,-1.0669165,-1.3269714,2.165216,-1.1966715,-0.1263993,-1.6689131,-1.1725144,0.30659577,-0.37122422,-0.14152436,train
-0.4340051,1.9285804,-0.9536478,-0.09631763,1.093847,1.0131737,-0.11343779,-0.08954491,-0.18623385,0.732541,-0.045816556,0.18145967,0.18970647,-0.15366358,-0.7412159,1.7671568,-1.0680261,-1.3246381,2.1645732,-1.195521,-0.12720141,-1.6690145,-1.1737587,0.306971,-0.37269527,-0.12992442,train
-0.4342142,1.929015,-0.95309335,-0.097285226,1.0944121,1.0146948,-0.11310869,-0.08993015,-0.1854232,0.7321289,-0.047092997,0.18110028,0.18977474,-0.15502918,-0.7404888,1.7665776,-1.0692363,-1.3233823,2.1640096,-1.1934958,-0.12733722,-1.6697726,-1.1754599,0.3090436,-0.3733008,-0.12064499,train
-0.43454897,1.9290146,-0.95225877,-0.09841364,1.0951437,1.0165894,-0.11307979,-0.09016894,-0.18489933,0.7311481,-0.04802405,0.18061322,0.18976486,-0.15619692,-0.74026215,1.7660797,-1.0701671,-1.3224577,2.163612,-1.1912903,-0.12696055,-1.6705525,-1.1774999,0.31097955,-0.37323022,-0.12528491,train
-0.4351598,1.9291245,-0.95121676,-0.09966903,1.0952319,1.0175872,-0.11275155,-0.09016697,-0.18507051,0.7302054,-0.048865587,0.17968923,0.18986443,-0.15689513,-0.7402115,1.7667664,-1.0709016,-1.322393,2.16319,-1.1890141,-0.1261474,-1.6710386,-1.1788112,0.31244484,-0.3730018,-0.11136501,train
-0.4353385,1.9282488,-0.95040184,-0.09996414,1.0945166,1.0184636,-0.114117235,-0.0912265,-0.18530317,0.7297796,-0.048566125,0.18122357,0.18967158,-0.15628389,-0.74101716,1.7667818,-1.0708284,-1.3235319,2.1635323,-1.1881871,-0.12568656,-1.671241,-1.1791466,0.31313312,-0.3718661,-0.12296495,train
-0.43498263,1.9265262,-0.95022386,-0.09879003,1.0933466,1.0186446,-0.11643448,-0.09200993,-0.18551955,0.72955596,-0.04666695,0.18429786,0.18909791,-0.15417956,-0.74251384,1.7660848,-1.0696163,-1.3262647,2.1644123,-1.189762,-0.12531048,-1.6710349,-1.1782002,0.31249195,-0.37028837,-0.12296495,train
-0.43414637,1.9247752,-0.9504698,-0.0962323,1.0922736,1.0182288,-0.11897629,-0.09233244,-0.18513763,0.7288273,-0.04414542,0.18757308,0.18831831,-0.15160418,-0.7437924,1.7647617,-1.0683084,-1.3293947,2.1655254,-1.1927643,-0.124925286,-1.6707217,-1.176732,0.3109464,-0.36876076,-0.12760445,train
-0.43334413,1.9236189,-0.95092064,-0.09367526,1.0915148,1.0178328,-0.12122738,-0.09260701,-0.18380412,0.72773653,-0.04222104,0.19030362,0.18739492,-0.14937255,-0.74456316,1.7629074,-1.0673904,-1.3317565,2.166685,-1.1956558,-0.12467207,-1.6702319,-1.1755806,0.3100497,-0.36815625,-0.12528491,train
-0.432799,1.9229637,-0.9511729,-0.091457576,1.0912619,1.0177752,-0.12260935,-0.09171258,-0.18228397,0.72591156,-0.040906824,0.19117057,0.18660924,-0.14778756,-0.7446471,1.7610979,-1.0669575,-1.3336793,2.167363,-1.1979265,-0.123721324,-1.6701243,-1.1751188,0.3098743,-0.36813807,-0.12760445,train
-0.4327048,1.9222599,-0.95079535,-0.09044103,1.0913965,1.0187523,-0.1238028,-0.09124477,-0.1813345,0.72431403,-0.040575273,0.1914911,0.18613653,-0.14700697,-0.74470145,1.7596917,-1.0670447,-1.3349234,2.1676965,-1.1986916,-0.12285268,-1.6703105,-1.1752564,0.31099054,-0.3680572,-0.14384432,train
-0.43328568,1.9218374,-0.95003015,-0.09053227,1.0916148,1.0196681,-0.12411993,-0.090587825,-0.18079655,0.72272885,-0.040937416,0.19103914,0.18562697,-0.14648339,-0.7450532,1.7593625,-1.0673585,-1.3359069,2.1677506,-1.1984086,-0.12153078,-1.6702509,-1.1755891,0.31229794,-0.36809826,-0.13920438,train
-0.43477848,1.9218758,-0.94877225,-0.09177825,1.0915833,1.0200102,-0.12287477,-0.08914322,-0.18207243,0.7213813,-0.041749112,0.18884861,0.18560681,-0.14644456,-0.74548984,1.7608519,-1.0676439,-1.3371878,2.1671937,-1.1970147,-0.119281545,-1.6702597,-1.1754705,0.3136611,-0.3680868,-0.13920438,train
-0.43550622,1.9218727,-0.9482443,-0.092367195,1.0915831,1.0195807,-0.12188183,-0.0887157,-0.18293634,0.72145724,-0.042202003,0.18827331,0.18562937,-0.14640352,-0.7457482,1.7620212,-1.0678897,-1.3379531,2.1667607,-1.1965255,-0.11871135,-1.6699349,-1.1749036,0.31404942,-0.36832345,-0.12760445,train
-0.4355939,1.9229759,-0.9486732,-0.09239414,1.0923513,1.0181862,-0.1199979,-0.08796194,-0.18282759,0.721557,-0.042508163,0.18709075,0.18572687,-0.14721832,-0.74528944,1.7627436,-1.0682137,-1.3370215,2.166269,-1.1966141,-0.11888721,-1.6695408,-1.1747631,0.31297806,-0.36930287,-0.12760445,train
-0.4360861,1.9250091,-0.94896215,-0.093376085,1.0931222,1.0166744,-0.11697246,-0.08684616,-0.18318343,0.72180116,-0.043653518,0.1843239,0.1863015,-0.14903472,-0.7441028,1.7641723,-1.068856,-1.3353719,2.1652656,-1.1954913,-0.11890733,-1.6694546,-1.1748637,0.3126114,-0.3709932,-0.11832491,train
-0.43638423,1.9262253,-0.94889253,-0.094438784,1.0937173,1.016629,-0.11531633,-0.086478665,-0.18337728,0.72228163,-0.04492674,0.1828863,0.18677685,-0.15073265,-0.7428777,1.7647065,-1.069659,-1.3340914,2.1644013,-1.1940072,-0.11908983,-1.669834,-1.1754198,0.3131957,-0.37218642,-0.10904505,train
-0.43692657,1.9270545,-0.94847065,-0.09586877,1.0944114,1.0171561,-0.11405799,-0.08595885,-0.18401921,0.7222489,-0.045969374,0.18126652,0.18725583,-0.15233472,-0.74212,1.765293,-1.0701478,-1.333077,2.1636858,-1.1921616,-0.11867377,-1.6703577,-1.1762979,0.31383756,-0.37270057,-0.116004944,train
-0.4378331,1.9278477,-0.947794,-0.09744335,1.0943166,1.0167997,-0.112587534,-0.085236475,-0.18554428,0.7223036,-0.046759315,0.17932701,0.18784559,-0.15325701,-0.7417515,1.7671251,-1.070261,-1.333083,2.1630216,-1.1903603,-0.117735825,-1.6705683,-1.17632,0.31391072,-0.3729003,-0.10440501,train
-0.43837246,1.9274575,-0.94726187,-0.09807722,1.0934492,1.0166284,-0.11297748,-0.0855678,-0.1872544,0.72291046,-0.046445146,0.17999554,0.18811847,-0.15283689,-0.7423288,1.7681836,-1.0696006,-1.3343619,2.1630933,-1.1899829,-0.117082015,-1.6705897,-1.1753659,0.3133769,-0.37204915,-0.11368498,train
-0.43833265,1.9268707,-0.94764274,-0.09731215,1.0923759,1.01511,-0.11346009,-0.085378215,-0.18870983,0.72375804,-0.044768877,0.18129113,0.1881397,-0.15136845,-0.7431616,1.7689157,-1.0680888,-1.3364719,2.1635091,-1.191831,-0.11672608,-1.6700666,-1.1733067,0.3111174,-0.37122172,-0.116004944,train
-0.4380061,1.9263991,-0.94830984,-0.09562262,1.0913454,1.0132296,-0.11403244,-0.08481319,-0.18978155,0.72433174,-0.042782575,0.18261701,0.18806134,-0.14972155,-0.7437405,1.7691517,-1.0665121,-1.3386729,2.1640625,-1.194655,-0.116389036,-1.6695663,-1.1708177,0.3083097,-0.37058902,-0.12064499,train
-0.43746102,1.9262375,-0.94926995,-0.093687624,1.0906465,1.0116981,-0.11465609,-0.084443405,-0.18970387,0.7246357,-0.041195862,0.1839056,0.18779334,-0.1484122,-0.7438201,1.7684562,-1.0652964,-1.3400894,2.1647434,-1.1974952,-0.11646737,-1.6690574,-1.1688846,0.3061409,-0.37061793,-0.12064499,train
-0.43729937,1.9265865,-0.94991547,-0.09233736,1.0905539,1.010777,-0.114372596,-0.082950965,-0.18959545,0.7241693,-0.0403755,0.18315905,0.18772891,-0.14796743,-0.7432168,1.7678453,-1.0646236,-1.3409413,2.164872,-1.1993626,-0.115801334,-1.6690127,-1.1678042,0.30499008,-0.37118447,-0.12296495,train
-0.43755567,1.9271168,-0.94993347,-0.09229199,1.0908815,1.0109435,-0.11376177,-0.08203825,-0.18975544,0.7238303,-0.0407414,0.18168947,0.18797207,-0.14855394,-0.7424437,1.767598,-1.0647018,-1.3406643,2.1646712,-1.1994017,-0.11536192,-1.6692907,-1.1676853,0.30526802,-0.37180346,-0.14152436,train
-0.43841344,1.9278432,-0.9495347,-0.0934421,1.0913084,1.0113844,-0.112539716,-0.08118439,-0.19018906,0.7235117,-0.041804902,0.17963812,0.18820769,-0.1495063,-0.7420092,1.7681639,-1.0650125,-1.3398541,2.1642566,-1.1982208,-0.114633225,-1.6694669,-1.1680695,0.30600694,-0.37246174,-0.13688442,train
-0.43994907,1.9285821,-0.94865984,-0.09537275,1.0915,1.0117943,-0.11038159,-0.07995729,-0.1919874,0.7232662,-0.043080576,0.17674127,0.18879446,-0.15066525,-0.7419105,1.7698877,-1.0653341,-1.3393295,2.1633925,-1.1961681,-0.113192104,-1.6698382,-1.1683134,0.30695093,-0.37277895,-0.13688442,train
-0.44071493,1.9291452,-0.94832224,-0.09663721,1.09171,1.0117109,-0.10871789,-0.07974428,-0.19309881,0.7239973,-0.043977946,0.17551965,0.18926057,-0.1517212,-0.741715,1.7711505,-1.065763,-1.338486,2.162726,-1.194807,-0.113212466,-1.6699235,-1.1684304,0.30719572,-0.3731624,-0.12760445,train
-0.44094226,1.9304618,-0.9487402,-0.097355485,1.0925119,1.0111017,-0.106521554,-0.07939044,-0.19316132,0.7245443,-0.044752933,0.17400825,0.18967614,-0.15341958,-0.74099255,1.7718396,-1.0663631,-1.3362874,2.1620674,-1.1938262,-0.11380898,-1.6700053,-1.1691058,0.3065182,-0.37404627,-0.12760445,train
-0.4411905,1.9323541,-0.9491429,-0.09840107,1.0933361,1.0104231,-0.103733525,-0.078876525,-0.19308794,0.7249509,-0.04594692,0.17156038,0.1903674,-0.15572235,-0.73967105,1.7727218,-1.0672557,-1.333555,2.1611123,-1.1921573,-0.11441014,-1.6703751,-1.1702099,0.30636162,-0.37544298,-0.11832491,train
-0.44155553,1.9327563,-0.94873077,-0.0996699,1.0936323,1.0120498,-0.10308484,-0.0793006,-0.1931498,0.725276,-0.04716648,0.17103916,0.19075894,-0.15744525,-0.7388764,1.7725053,-1.0681326,-1.3321216,2.160485,-1.1899537,-0.11460688,-1.6713122,-1.1716946,0.3079387,-0.3757515,-0.10904505,train
-0.44148034,1.9326569,-0.94836134,-0.10025867,1.0941283,1.0137274,-0.10336078,-0.079842195,-0.19261077,0.7247823,-0.047515236,0.17121667,0.19084592,-0.15854062,-0.73860514,1.7716887,-1.0686545,-1.330983,2.1603699,-1.1884271,-0.114779085,-1.6721611,-1.1735419,0.3088391,-0.37536842,-0.116004944,train
-0.4421077,1.932305,-0.94736046,-0.10124641,1.0936893,1.015146,-0.10389182,-0.080110416,-0.19316101,0.724013,-0.047808,0.17108148,0.1909911,-0.15881021,-0.7388319,1.7719219,-1.0688195,-1.3315849,2.1602912,-1.1865846,-0.11381705,-1.6727709,-1.1744672,0.310144,-0.37457645,-0.10672498,train
-0.44230732,1.9305393,-0.94643515,-0.10088816,1.0923269,1.0165445,-0.10631676,-0.08119954,-0.1938256,0.7233678,-0.046566322,0.17363775,0.19069037,-0.15729722,-0.74025315,1.7713543,-1.0679982,-1.3340485,2.1611006,-1.1866257,-0.11282534,-1.6731586,-1.1742704,0.31054786,-0.3725515,-0.11368498,train
-0.44200966,1.9284486,-0.94622284,-0.09919847,1.0907656,1.016971,-0.10918813,-0.08177069,-0.1940667,0.72271144,-0.044167124,0.1770738,0.18999234,-0.15468958,-0.7418676,1.770239,-1.0664656,-1.3377618,2.1622274,-1.1887186,-0.111917056,-1.6730126,-1.1729927,0.30983263,-0.37060875,-0.12064499,train
-0.44134483,1.9263064,-0.94633466,-0.09611556,1.0892926,1.0167818,-0.11209693,-0.08171433,-0.19378391,0.72128946,-0.041027546,0.18054307,0.18908978,-0.15150839,-0.74354607,1.7685473,-1.0646653,-1.3418275,2.163643,-1.1923581,-0.11075921,-1.6727642,-1.1712406,0.30803156,-0.36864793,-0.12296495,train
-0.4405759,1.9246253,-0.94662315,-0.09302443,1.0882052,1.0169628,-0.11506567,-0.08181359,-0.19218946,0.7195574,-0.038736433,0.18387091,0.18792987,-0.1487391,-0.74447984,1.7660422,-1.0635853,-1.3452041,2.1650226,-1.195684,-0.10992119,-1.6724045,-1.170023,0.30742434,-0.36767495,-0.12296495,train
-0.4401833,1.9233295,-0.94660836,-0.09028699,1.0877384,1.0175174,-0.11703102,-0.08056705,-0.19064695,0.7168541,-0.03687425,0.18513492,0.1869307,-0.14657941,-0.7449757,1.7636389,-1.0628142,-1.3482263,2.1659586,-1.1984462,-0.108156756,-1.6724024,-1.1695102,0.30737942,-0.36711514,-0.12760445,train
-0.4402422,1.9222392,-0.94588464,-0.08898899,1.0877424,1.0191708,-0.11863746,-0.07986432,-0.18940991,0.71431357,-0.03637571,0.18561044,0.18625186,-0.14546269,-0.7453422,1.7617521,-1.0628886,-1.3502009,2.1664083,-1.1993059,-0.10656145,-1.6726931,-1.1698837,0.30897307,-0.36665374,-0.14848436,train
-0.44116184,1.9214464,-0.94461995,-0.089006394,1.0877765,1.0208024,-0.11923575,-0.078942016,-0.18878162,0.71168894,-0.03658861,0.1852563,0.1855406,-0.14468104,-0.74605495,1.761033,-1.0631237,-1.3520347,2.1665785,-1.198887,-0.10431023,-1.6727853,-1.1704453,0.31088388,-0.3663239,-0.13920438,train
-0.44269633,1.9205984,-0.94290453,-0.08987251,1.0875853,1.0224051,-0.119123034,-0.07771167,-0.18947774,0.70931834,-0.03712683,0.18421552,0.1851395,-0.14405882,-0.7470114,1.7614863,-1.063406,-1.3543292,2.1662762,-1.1976166,-0.101457655,-1.672987,-1.1707596,0.3131551,-0.36564207,-0.13920438,train
-0.44326904,1.9196459,-0.9420603,-0.08967838,1.0875293,1.022995,-0.119278304,-0.07741293,-0.1894952,0.70809585,-0.036963157,0.18500549,0.18462813,-0.14332646,-0.74788207,1.761424,-1.0635114,-1.3562024,2.166271,-1.197614,-0.1003467,-1.6727798,-1.1706542,0.3140216,-0.36515158,-0.13224438,train
-0.44350734,1.9200975,-0.9419971,-0.0893909,1.0881765,1.0225761,-0.118165135,-0.07679269,-0.1887069,0.70695764,-0.03715226,0.18466264,0.18425134,-0.14368688,-0.7478673,1.761367,-1.0639887,-1.356276,2.1660213,-1.1975641,-0.099894986,-1.6724731,-1.1709472,0.31401828,-0.36570466,-0.12992442,train
-0.44360834,1.9215358,-0.9422607,-0.089428194,1.0889761,1.0218248,-0.11617102,-0.0760832,-0.18784627,0.706137,-0.037788756,0.18319356,0.18442151,-0.14499632,-0.7470202,1.7613924,-1.0646682,-1.3551989,2.1654208,-1.1969944,-0.09989488,-1.6724471,-1.1716335,0.31420782,-0.36704773,-0.12064499,train
-0.4437101,1.9222776,-0.9420938,-0.0899864,1.0898145,1.0226469,-0.11520803,-0.076129586,-0.18726437,0.70567995,-0.038750038,0.18259665,0.18468352,-0.14644292,-0.7463096,1.7608382,-1.0655165,-1.3541113,2.164764,-1.1957641,-0.09998388,-1.672939,-1.1727936,0.31548193,-0.36782277,-0.10904505,train
-0.44415253,1.9230374,-0.94156986,-0.09133637,1.0907662,1.0236111,-0.11412012,-0.07599689,-0.18698886,0.70501447,-0.03996987,0.18148494,0.18491893,-0.14801368,-0.745784,1.7608689,-1.0663936,-1.3530031,2.1640413,-1.1937723,-0.0996564,-1.6733809,-1.1742562,0.31688073,-0.3683747,-0.12296495,train
-0.4452947,1.9233192,-0.9403922,-0.093168415,1.0907305,1.0241519,-0.113028206,-0.075463,-0.18825683,0.70439106,-0.040932402,0.18006009,0.18526158,-0.14875025,-0.74599296,1.7623369,-1.0666692,-1.3535032,2.1633644,-1.1915728,-0.09825659,-1.6736612,-1.1747682,0.31803924,-0.36816156,-0.116004944,train
-0.44584635,1.9225196,-0.93956345,-0.09386009,1.0900245,1.0246136,-0.113716945,-0.07611179,-0.18961611,0.7046022,-0.040716752,0.18134585,0.1853744,-0.14825422,-0.7469577,1.7629888,-1.0662084,-1.3550221,2.1634018,-1.1909873,-0.0976092,-1.6736952,-1.1742721,0.31835246,-0.36706418,-0.12992442,train
-0.44583425,1.9218308,-0.93966776,-0.09343437,1.089319,1.023793,-0.11430889,-0.076361865,-0.1906324,0.7052572,-0.039520815,0.18298769,0.18530083,-0.14718722,-0.7479299,1.7633864,-1.0651433,-1.3567419,2.1636648,-1.1922181,-0.0975013,-1.6732193,-1.1729364,0.3170785,-0.3661692,-0.13920438,train
-0.44545954,1.9214696,-0.9401286,-0.09222245,1.0887634,1.0224688,-0.11479352,-0.076187804,-0.19105554,0.7056099,-0.038172163,0.18429086,0.18516725,-0.14601538,-0.7485796,1.7634649,-1.0641344,-1.3581243,2.163992,-1.1942978,-0.09747207,-1.6727421,-1.171449,0.31513986,-0.3655542,-0.13920438,train
-0.445141,1.9212939,-0.94064945,-0.09107529,1.0884315,1.0218507,-0.11530329,-0.07614578,-0.19089036,0.7056919,-0.03725571,0.18542582,0.1849604,-0.1452719,-0.7488338,1.7627529,-1.0634267,-1.3589697,2.1643426,-1.196033,-0.09751117,-1.6724582,-1.1704814,0.31415865,-0.36537278,-0.13920438,train
-0.44513822,1.9215559,-0.940888,-0.090442196,1.0886717,1.0216328,-0.11484085,-0.07500954,-0.19084708,0.70519364,-0.03685613,0.18469352,0.18496418,-0.1453283,-0.74852425,1.7622422,-1.063101,-1.3594161,2.164143,-1.196943,-0.09695597,-1.6725909,-1.1702151,0.31387585,-0.36564356,-0.14384432,train
-0.44558948,1.922233,-0.94052535,-0.090942085,1.0892365,1.0222065,-0.113833666,-0.074122444,-0.19094941,0.70446473,-0.037633747,0.1828675,0.18522717,-0.14629209,-0.74791014,1.7622231,-1.063585,-1.3588998,2.1635885,-1.1960853,-0.096261755,-1.6729894,-1.1708881,0.31478637,-0.36607146,-0.16008429,train
-0.44663772,1.9226736,-0.93968517,-0.09235925,1.0895966,1.023103,-0.11268712,-0.07350598,-0.19171795,0.70388836,-0.03862586,0.18113899,0.1854158,-0.14732423,-0.74790746,1.7628683,-1.0638876,-1.3584331,2.1631007,-1.1943622,-0.09522606,-1.6733348,-1.1716112,0.31592083,-0.3662007,-0.14848436,train
-0.44777176,1.9237641,-0.93920225,-0.093869925,1.08999,1.0229222,-0.11013541,-0.07241212,-0.19315284,0.70373756,-0.03960736,0.17839459,0.1860337,-0.14876187,-0.7475638,1.7644765,-1.0642712,-1.3575715,2.16214,-1.1925117,-0.09436698,-1.6736423,-1.1720066,0.3163534,-0.36673796,-0.14616439,train
-0.448378,1.9246978,-0.93917674,-0.09505448,1.0902889,1.0224422,-0.10815035,-0.07237518,-0.19432536,0.7048405,-0.04042866,0.17723396,0.18660405,-0.15020832,-0.74717313,1.7657508,-1.064635,-1.356342,2.161408,-1.1911651,-0.094819725,-1.673686,-1.1720717,0.31626332,-0.36732376,-0.13920438,train
-0.44840765,1.9263867,-0.9399882,-0.0957136,1.0911323,1.0212764,-0.105529256,-0.07216515,-0.1946252,0.70596486,-0.041035675,0.17568094,0.18721166,-0.15229164,-0.7462617,1.7666099,-1.0650191,-1.3536512,2.1607208,-1.1903229,-0.09594266,-1.6737629,-1.1725295,0.3149691,-0.3684485,-0.13456446,train
-0.4485393,1.9287003,-0.9408328,-0.09685406,1.0920619,1.0200616,-0.10211121,-0.07182266,-0.19487953,0.707166,-0.042221114,0.17324999,0.18806711,-0.15504438,-0.74468064,1.7677641,-1.0658116,-1.3504139,2.1595676,-1.1887556,-0.09714113,-1.6741084,-1.1732398,0.31430367,-0.37019694,-0.12528491,train
-0.4486152,1.9298347,-0.9409991,-0.09827061,1.0926715,1.0205036,-0.10045083,-0.07225415,-0.19525447,0.70846033,-0.043501824,0.1721533,0.18878219,-0.15723822,-0.7436118,1.7682282,-1.0666175,-1.347791,2.1587214,-1.1868342,-0.09818094,-1.6748391,-1.1743932,0.31470525,-0.37098545,-0.11368498,train
-0.44875544,1.9307376,-0.940942,-0.09987478,1.0933268,1.0211304,-0.09933825,-0.07265562,-0.195553,0.70928,-0.044638366,0.17104152,0.18933031,-0.15914968,-0.74283254,1.7687706,-1.067332,-1.345387,2.1580918,-1.184695,-0.09889671,-1.6754776,-1.1758052,0.315083,-0.37133747,-0.12064499,train
-0.44933856,1.9313499,-0.9405698,-0.10151531,1.0930684,1.021025,-0.09847975,-0.072785035,-0.19712585,0.7102561,-0.04527399,0.16979253,0.1900163,-0.16013578,-0.74252605,1.7703084,-1.06738,-1.3446199,2.1576443,-1.1828345,-0.098910116,-1.6757532,-1.1760209,0.31510818,-0.37124532,-0.10904505,train
-0.4495441,1.9308208,-0.9403052,-0.102125235,1.0918399,1.0210214,-0.09939943,-0.073652744,-0.19914155,0.7117946,-0.044766165,0.17054805,0.19067204,-0.15980628,-0.7429347,1.7712085,-1.0665817,-1.3453739,2.157895,-1.1823928,-0.09903434,-1.6759454,-1.1751969,0.3146094,-0.37019676,-0.116004944,train
-0.44905785,1.9302946,-0.9410694,-0.10124455,1.0906326,1.0194509,-0.100228265,-0.074058115,-0.20034248,0.71336675,-0.04306066,0.17211765,0.1907509,-0.15845394,-0.74350446,1.7717582,-1.0651238,-1.346769,2.1584988,-1.184295,-0.09959566,-1.6754128,-1.1732883,0.3121984,-0.3694108,-0.12296495,train
-0.44833627,1.9298733,-0.94203085,-0.09938952,1.0896105,1.0176699,-0.10115486,-0.07385957,-0.20107868,0.7142594,-0.041001678,0.17346963,0.19071259,-0.15690272,-0.74390584,1.7717214,-1.0635624,-1.348263,2.1592276,-1.187231,-0.09981653,-1.6750038,-1.1710814,0.30919933,-0.36873686,-0.12064499,train
-0.44761953,1.9294864,-0.9428763,-0.097315826,1.0887222,1.0165545,-0.10232076,-0.07361135,-0.20073208,0.71433514,-0.039376378,0.17486846,0.19032435,-0.1553537,-0.7438813,1.7707903,-1.062449,-1.349803,2.1600616,-1.1899858,-0.0998267,-1.6747103,-1.1693809,0.30727828,-0.36860836,-0.12760445,train
-0.447506,1.9292256,-0.9431339,-0.09573429,1.0882703,1.0161976,-0.10272462,-0.07201873,-0.20064251,0.71322006,-0.038208924,0.17437306,0.1899833,-0.1542679,-0.7436101,1.7699938,-1.0616746,-1.3515292,2.160434,-1.1918855,-0.098503835,-1.6748451,-1.1683676,0.30635908,-0.36861444,-0.12992442,train
-0.4476721,1.9288713,-0.9427759,-0.09482248,1.088037,1.0166799,-0.10327462,-0.07082069,-0.20041025,0.7117621,-0.037782982,0.17371073,0.18966728,-0.15356824,-0.74336153,1.7692999,-1.0614479,-1.3529279,2.160715,-1.1926405,-0.097146384,-1.6751243,-1.168044,0.30653605,-0.36857438,-0.14848436,train
-0.44848707,1.9281732,-0.9418432,-0.09459375,1.0875758,1.0175079,-0.10376349,-0.06972866,-0.20071948,0.7100413,-0.03750228,0.17315158,0.18920279,-0.1525681,-0.7438979,1.7691623,-1.0610843,-1.3547759,2.1610577,-1.1927806,-0.09513402,-1.6752801,-1.1676837,0.30706248,-0.36816424,-0.14152436,train
-0.44950595,1.9277548,-0.94096106,-0.09463422,1.08712,1.0176121,-0.10340186,-0.06829226,-0.20150976,0.7085987,-0.037418686,0.17201832,0.18891646,-0.15161729,-0.7443546,1.7698934,-1.0609443,-1.3567301,2.160973,-1.1927152,-0.09302691,-1.675252,-1.1670007,0.30750692,-0.3680138,-0.13920438,train
-0.45012024,1.9271945,-0.9404498,-0.09415554,1.0866848,1.0172595,-0.10327492,-0.06735374,-0.20211755,0.7078337,-0.03699185,0.17193839,0.18856043,-0.15054637,-0.74488056,1.7703848,-1.0606685,-1.3585947,2.161086,-1.1933664,-0.091728315,-1.6749631,-1.1659452,0.30719605,-0.36786652,-0.13456446,train
-0.45011082,1.9278003,-0.9409165,-0.093247846,1.0870961,1.01594,-0.10216476,-0.06636298,-0.20161584,0.7072637,-0.03667316,0.17120814,0.18834597,-0.15046912,-0.74459183,1.7705147,-1.0607176,-1.358533,2.1610465,-1.1943798,-0.09146831,-1.6745595,-1.1653584,0.30590522,-0.3687036,-0.12992442,train
-0.45063055,1.9293076,-0.94124025,-0.093216926,1.0875996,1.0145212,-0.09960121,-0.06466381,-0.20166874,0.7067357,-0.03717561,0.1686664,0.188598,-0.15146641,-0.743413,1.7713534,-1.0611453,-1.3580763,2.1602957,-1.1941718,-0.09076691,-1.6745164,-1.1649642,0.30541527,-0.3703857,-0.12528491,train
-0.4514092,1.9299155,-0.9407709,-0.093907185,1.0879083,1.014762,-0.09819924,-0.06353952,-0.20218727,0.7063254,-0.03805407,0.16697434,0.18880993,-0.15239707,-0.7425909,1.7718699,-1.0616794,-1.3581332,2.1595838,-1.1930834,-0.089685395,-1.6749474,-1.1650293,0.30617613,-0.3712759,-0.11368498,train
-0.45227692,1.9305278,-0.9401429,-0.09497194,1.0884252,1.0150107,-0.096801154,-0.062309515,-0.20281008,0.70559794,-0.03894014,0.16491264,0.18903582,-0.15338573,-0.7419404,1.7727039,-1.0621681,-1.358064,2.158916,-1.1915888,-0.08840558,-1.6753008,-1.165431,0.3067726,-0.3719085,-0.12064499,train
-0.45366153,1.9310488,-0.9391555,-0.0963792,1.0881753,1.0144292,-0.09519536,-0.06084918,-0.20464239,0.7051433,-0.039619364,0.16257966,0.18937974,-0.15369794,-0.74175173,1.7748482,-1.0621922,-1.359218,2.158212,-1.1900911,-0.0865084,-1.6753037,-1.1647573,0.3069662,-0.37224615,-0.11136501,train
-0.45443538,1.9304994,-0.938474,-0.096662454,1.0872478,1.0138559,-0.09534068,-0.06044217,-0.20664097,0.7054139,-0.039159596,0.16275424,0.18960303,-0.15281753,-0.7423117,1.7761801,-1.0614474,-1.3613483,2.1582167,-1.1901813,-0.085204996,-1.6751827,-1.1631898,0.30627,-0.37161237,-0.11832491,train
-0.45447817,1.9302553,-0.938965,-0.09558605,1.0864806,1.0117769,-0.095158316,-0.059612874,-0.20803316,0.70605767,-0.037648186,0.16323835,0.18964985,-0.1514613,-0.74271595,1.777107,-1.0601273,-1.3633953,2.1584477,-1.1922748,-0.08466132,-1.6745063,-1.1608577,0.303712,-0.37140894,-0.12528491,train
-0.45430154,1.9304193,-0.93988794,-0.09380396,1.0859755,1.0092279,-0.09473947,-0.05826572,-0.20909774,0.7065365,-0.035976082,0.16336691,0.18967468,-0.15038824,-0.742696,1.7776471,-1.0587001,-1.3650626,2.158697,-1.1951543,-0.08417079,-1.6738782,-1.1582891,0.30048752,-0.37145776,-0.12760445,train
-0.4541218,1.930657,-0.9406186,-0.09235245,1.0856749,1.0079114,-0.09467974,-0.05744772,-0.2091168,0.70658875,-0.035080306,0.16359618,0.18957104,-0.14966598,-0.74235773,1.7772281,-1.057889,-1.3659744,2.1590123,-1.1972536,-0.083936736,-1.6735578,-1.156674,0.29884404,-0.37199926,-0.13456446,train
-0.45440546,1.9312614,-0.9407527,-0.09185519,1.0858951,1.0074908,-0.09371103,-0.055673096,-0.20910992,0.70580965,-0.035107084,0.16183138,0.18960904,-0.149825,-0.74148923,1.7770717,-1.0577998,-1.3663664,2.15872,-1.1978462,-0.0828868,-1.6737523,-1.1562384,0.29859427,-0.3729409,-0.13688442,train
