0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0.0107966885,-0.09216735,-2.045202,0.00631994,-0.101507634,0.018664211,0.07103934,0.15887497,-0.015559796,2.5828161,0.11084827,0.03306205,1.8587949,0.007862302,0.024895214,0.09923743
0.0107807685,-0.09176802,-2.0453928,0.0063978247,-0.10309461,0.01865628,0.071213,0.15864882,-0.015391972,2.5822394,0.111099325,0.032754213,1.8592007,0.00784041,0.024968155,0.09929368
0.010784857,-0.09191147,-2.0453024,0.006210558,-0.101812094,0.01864732,0.07083365,0.15866813,-0.015688766,2.5820277,0.110413685,0.03332272,1.8601006,0.007839458,0.025196433,0.09811559
0.010779842,-0.092087455,-2.0449462,0.00626787,-0.10255219,0.018690456,0.07130122,0.15884048,-0.015647952,2.5830812,0.11029013,0.033273935,1.858382,0.007885182,0.025110126,0.09817511
0.010786069,-0.092092484,-2.0449543,0.006352054,-0.102253705,0.018695604,0.071436435,0.15884107,-0.015545253,2.5831003,0.110766426,0.03267182,1.8578879,0.007886789,0.024726346,0.09904985
0.010781921,-0.09207245,-2.0452623,0.006314995,-0.10183214,0.01866519,0.07114921,0.15884785,-0.015572142,2.5826774,0.11103565,0.03286462,1.8588006,0.007865061,0.024875276,0.09907399
0.0107738,-0.09212082,-2.0452967,0.0062586293,-0.10239512,0.018681515,0.070998184,0.15902199,-0.015698653,2.5827675,0.11046136,0.0335484,1.8589976,0.007862743,0.025252089,0.09809992
0.010776987,-0.09207744,-2.044725,0.0063907467,-0.10227816,0.018708657,0.07078721,0.15845746,-0.015587851,2.5832207,0.11050317,0.033149876,1.8579024,0.007875634,0.024778724,0.099824
0.01074757,-0.0921673,-2.0448163,0.0064177644,-0.101733714,0.01868793,0.07156352,0.15866065,-0.015318632,2.5830953,0.11061252,0.032156773,1.8572526,0.007879309,0.024229951,0.100152105
0.010794949,-0.092151076,-2.0455189,0.006277956,-0.10107158,0.018633228,0.07077064,0.15883364,-0.015581861,2.5824215,0.11113688,0.033254445,1.8596704,0.007842828,0.025046475,0.099252105
0.010785388,-0.09223905,-2.0455787,0.006242616,-0.101815134,0.01866484,0.07060059,0.15914793,-0.015729416,2.582591,0.11049747,0.03400176,1.8596674,0.007839458,0.02542255,0.09820731
0.010768006,-0.09225237,-2.045028,0.006287668,-0.10090743,0.018673752,0.070647165,0.15865833,-0.01563318,2.5827723,0.11035093,0.03326957,1.858763,0.007854705,0.024775364,0.09944427
0.010713422,-0.09203427,-2.0452757,0.006320119,-0.10240197,0.018677257,0.07134737,0.15881768,-0.015523259,2.5826235,0.11077668,0.032672353,1.8583022,0.0078621525,0.024749808,0.09884836
0.010745561,-0.0920855,-2.0451455,0.006285405,-0.101441875,0.018677633,0.070881136,0.15866004,-0.015696272,2.5826423,0.110864304,0.03288767,1.8587013,0.0078615025,0.024775766,0.09906003
0.01074514,-0.09210639,-2.0451574,0.0062956847,-0.101526484,0.018685307,0.07086798,0.15873216,-0.0157086,2.5826836,0.11083739,0.032923095,1.8585999,0.007861126,0.024776787,0.099023625
0.010756691,-0.09216854,-2.0450878,0.0062867478,-0.101175636,0.018675692,0.07076259,0.15865816,-0.015664253,2.5827057,0.110606946,0.03307975,1.8587329,0.00785806,0.024775311,0.09925464
0.010758482,-0.09221588,-2.045113,0.006307885,-0.10130708,0.018690933,0.07075639,0.15879698,-0.015695974,2.5828414,0.11059722,0.0331439,1.8585027,0.007858254,0.02478905,0.09916228
0.010788467,-0.092093915,-2.0452611,0.0063195974,-0.101737246,0.01866676,0.071167916,0.15888138,-0.015602242,2.5828075,0.11115206,0.032875083,1.858727,0.007866772,0.0249096,0.09902044
0.010810317,-0.092170835,-2.0451522,0.006215818,-0.10129297,0.018675301,0.07052801,0.1588018,-0.01586816,2.5828059,0.11059715,0.033768613,1.859461,0.007863137,0.025292672,0.09835155
0.010790531,-0.09206601,-2.0449264,0.006335307,-0.1020315,0.018681813,0.07146014,0.15873414,-0.015542243,2.5830903,0.110887334,0.03261864,1.8580506,0.007888183,0.024746537,0.09909096
0.010791083,-0.092046075,-2.0449128,0.0063246917,-0.101943284,0.01867411,0.07146883,0.15866344,-0.015531,2.583049,0.11091705,0.032587104,1.8581537,0.007888636,0.02474656,0.099127695
0.0107991155,-0.09214145,-2.044864,0.0063381493,-0.10178463,0.01867954,0.0713287,0.15875144,-0.01550762,2.5831115,0.11060122,0.03280638,1.8581216,0.007883185,0.024738185,0.099301755
